,generation,mother,father,child,child_no,mutation
749,30,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.25|0.75|0.5|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.38|0.31|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,25.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
750,31,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
751,31,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
752,31,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
753,31,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|3.0|4.0|2|2|2|2|3,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
754,31,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
755,31,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.9|0.53|0.06|0.57|0.52|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,6.0,-0.78|0.22|0.06|-0.01|0.42|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
756,31,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.56|0.94|4.0|4.0|2.0|4.0|2.0|2|2|2|2|3,7.0,0.0|0.0|0.0|0.0|0.0|-2.0|-2.0|0.0|-2.0|2.0|0.0|0.0|0.0|0.0|0.0
757,31,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.56|0.94|4.0|4.0|4.0|2.0|4.0|2|2|2|2|3,8.0,0.0|0.0|0.0|0.0|0.0|-2.0|-2.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
758,31,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.56|0.94|5.0|6.0|1.0|2.0|4.0|2|2|2|2|2,9.0,0.0|0.0|0.0|0.0|0.0|-3.0|-4.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
759,31,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.21|0.67|0.2|0.9|0.63|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,10.0,-0.09|0.08|-0.08|-0.34|0.31|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
760,31,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.56|0.94|2.0|2.0|1.0|2.0|4.0|2|2|2|2|2,11.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
761,31,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.56|0.94|6.0|2.0|1.0|2.0|5.0|2|2|2|2|3,12.0,0.0|0.0|0.0|0.0|0.0|-4.0|0.0|1.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
762,31,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|2.0|2.0|2|2|2|2|3,13.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0
763,31,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,14.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
764,31,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.82|0.94|0.75|0.6|0.14|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,15.0,-0.7|-0.19|-0.63|-0.04|0.8|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
765,31,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.56|0.94|4.0|4.0|4.0|4.0|2.0|2|2|2|2|3,16.0,0.0|0.0|0.0|0.0|0.0|-2.0|-2.0|-2.0|-2.0|2.0|0.0|0.0|0.0|0.0|0.0
766,31,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,17.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
767,31,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|2.0|3.0|2|2|2|2|4,18.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|-1.0
768,31,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.56|0.94|5.0|2.0|3.0|6.0|7.0|2|2|2|2|2,19.0,0.0|0.0|0.0|0.0|0.0|-3.0|0.0|-1.0|-4.0|-3.0|0.0|0.0|0.0|0.0|0.0
769,31,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.56|0.94|2.0|2.0|1.0|2.0|4.0|2|2|2|2|2,20.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
770,31,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.56|0.94|2.0|4.0|2.0|2.0|4.0|2|2|2|2|3,21.0,0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
771,31,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|2.0|4.0|3|2|2|2|3,22.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0
772,31,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|2.0|4.0|2|3|3|3|3,23.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|-1.0|-1.0
773,31,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.56|0.94|2.0|4.0|4.0|4.0|2.0|2|2|2|2|2,24.0,0.0|0.0|0.0|0.0|0.0|0.0|-2.0|-2.0|-2.0|2.0|0.0|0.0|0.0|0.0|0.0
774,31,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|3,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.56|0.94|2.0|4.0|4.0|2.0|2.0|2|2|2|2|2,25.0,0.0|0.0|0.0|0.0|0.0|0.0|-2.0|-2.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0
775,32,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|4,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.44|0.38|0.31|0.4|0.97|2.0|2.0|2.0|2.0|4.0|3|2|2|2|4,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0
776,32,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|4,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.44|0.38|0.31|0.4|0.97|1.0|2.0|1.0|5.0|5.0|2|2|2|2|2,2.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|-3.0|-1.0|0.0|0.0|0.0|0.0|0.0
777,32,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|4,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.44|0.38|0.31|0.4|0.97|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0
778,32,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|4,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.44|0.38|0.31|0.4|0.97|1.0|2.0|2.0|2.0|4.0|2|2|2|2|4,4.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
779,32,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|4,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.44|0.38|0.31|0.4|0.97|2.0|2.0|2.0|2.0|2.0|2|2|2|2|4,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0
780,32,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|4,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.44|0.38|0.31|0.4|0.97|4.0|4.0|2.0|4.0|4.0|2|2|2|2|4,6.0,0.0|0.0|0.0|0.0|0.0|-2.0|-2.0|0.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0
781,32,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|4,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.44|0.38|0.31|0.4|0.97|2.0|2.0|2.0|2.0|4.0|2|2|2|2|4,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
782,32,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|4,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.7|0.98|0.88|0.81|0.38|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,8.0,-0.26|-0.6|-0.57|-0.41|0.59|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
783,32,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|4,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.44|0.38|0.31|0.4|0.97|1.0|2.0|2.0|2.0|4.0|2|2|2|2|2,9.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
784,32,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|4,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.44|0.38|0.31|0.4|0.97|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,10.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
785,32,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|4,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.53|0.05|0.2|0.37|0.3|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,11.0,-0.09|0.33|0.11|0.03|0.67|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
786,32,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|4,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.44|0.38|0.31|0.4|0.97|2.0|2.0|2.0|2.0|4.0|2|2|2|2|4,12.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
787,32,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|4,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.44|0.38|0.31|0.4|0.97|2.0|4.0|4.0|4.0|2.0|2|2|2|2|2,13.0,0.0|0.0|0.0|0.0|0.0|0.0|-2.0|-2.0|-2.0|2.0|0.0|0.0|0.0|0.0|0.0
788,32,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|4,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.44|0.38|0.31|0.4|0.97|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,14.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
789,32,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|4,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.44|0.38|0.31|0.4|0.97|2.0|2.0|4.0|2.0|4.0|2|2|2|2|4,15.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
790,32,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|4,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.44|0.38|0.31|0.4|0.97|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,16.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
791,32,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|4,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.44|0.38|0.31|0.4|0.97|2.0|2.0|2.0|2.0|4.0|2|2|2|2|4,17.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
792,32,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|4,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.44|0.38|0.31|0.4|0.97|2.0|2.0|2.0|4.0|4.0|2|2|2|2|2,18.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0
793,32,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|4,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.44|0.38|0.31|0.4|0.97|6.0|5.0|4.0|2.0|6.0|2|2|2|2|4,19.0,0.0|0.0|0.0|0.0|0.0|-4.0|-3.0|-2.0|0.0|-2.0|0.0|0.0|0.0|0.0|0.0
794,32,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|4,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.44|0.38|0.31|0.4|0.97|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,20.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0
795,32,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|4,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.44|0.38|0.31|0.4|0.97|2.0|2.0|2.0|1.0|4.0|2|2|2|2|4,21.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
796,32,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|4,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.44|0.38|0.31|0.4|0.97|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,22.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
797,32,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|4,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.44|0.38|0.31|0.4|0.97|4.0|2.0|5.0|4.0|8.0|2|2|2|2|2,23.0,0.0|0.0|0.0|0.0|0.0|-2.0|0.0|-3.0|-2.0|-4.0|0.0|0.0|0.0|0.0|0.0
798,32,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|4,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.44|0.38|0.31|0.4|0.97|2.0|2.0|2.0|2.0|4.0|2|2|2|2|4,24.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
799,32,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|4,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.44|0.38|0.31|0.4|0.97|2.0|2.0|2.0|2.0|4.0|2|3|2|2|3,25.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|1.0
800,33,0.0|0.75|0.25|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.5|1.0|1.0|2.0|2.0|2.0|4.0|2|2|2|2|2,1.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
801,33,0.0|0.75|0.25|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
802,33,0.0|0.75|0.25|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.46|0.28|0.31|0.84|0.6|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,3.0,-0.34|0.47|-0.19|-0.34|0.4|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
803,33,0.0|0.75|0.25|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.5|1.0|2.0|2.0|2.0|2.0|4.0|3|3|2|2|3,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|0.0|0.0|-1.0
804,33,0.0|0.75|0.25|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|3|2|3,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-1.0
805,33,0.0|0.75|0.25|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.5|1.0|3.0|2.0|2.0|2.0|4.0|2|2|2|2|2,6.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
806,33,0.0|0.75|0.25|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
807,33,0.0|0.75|0.25|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.5|1.0|2.0|1.0|2.0|2.0|4.0|2|2|2|2|2,8.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
808,33,0.0|0.75|0.25|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.5|1.0|2.0|2.0|1.0|2.0|4.0|2|2|2|2|2,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
809,33,0.0|0.75|0.25|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.5|1.0|2.0|2.0|2.0|2.0|4.0|3|2|3|3|2,10.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-1.0|-1.0|0.0
810,33,0.0|0.75|0.25|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,11.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
811,33,0.0|0.75|0.25|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|3|2|2,12.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
