,generation,mother,father,child,child_no,mutation
2357,48,0.67|0.44|0.64|0.44|0.97|0.42|0.19|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.51|0.26|0.2|0.16|0.99|0.25|0.43|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.59|0.35|0.42|0.3|0.98|0.34|0.31|21.0|11.0|21.0|15.0|10.0|19.0|20.0|7|2|4|3|4|8|5,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|-1.0|0.0|-1.0
2358,48,0.67|0.44|0.64|0.44|0.97|0.42|0.19|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.51|0.26|0.2|0.16|0.99|0.25|0.43|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.59|0.35|0.42|0.3|0.98|0.34|0.31|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2359,48,0.67|0.44|0.64|0.44|0.97|0.42|0.19|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.51|0.26|0.2|0.16|0.99|0.25|0.43|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.59|0.35|0.42|0.3|0.98|0.34|0.31|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,10.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2360,48,0.67|0.44|0.64|0.44|0.97|0.42|0.19|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.51|0.26|0.2|0.16|0.99|0.25|0.43|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.59|0.35|0.42|0.3|0.98|0.34|0.31|19.0|11.0|21.0|15.0|10.0|19.0|20.0|10|2|5|4|3|8|4,11.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0
2361,48,0.67|0.44|0.64|0.44|0.97|0.42|0.19|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.51|0.26|0.2|0.16|0.99|0.25|0.43|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.59|0.35|0.42|0.3|0.98|0.34|0.31|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|5|3|8|4,12.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
2362,48,0.67|0.44|0.64|0.44|0.97|0.42|0.19|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.51|0.26|0.2|0.16|0.99|0.25|0.43|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.06|0.86|0.46|0.9|0.54|0.71|0.03|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,13.0,0.53|-0.51|-0.04|-0.6|0.44|-0.37|0.28|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2363,48,0.67|0.44|0.64|0.44|0.97|0.42|0.19|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.51|0.26|0.2|0.16|0.99|0.25|0.43|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.59|0.35|0.42|0.3|0.98|0.34|0.31|21.0|11.0|21.0|15.0|10.0|19.0|20.0|7|2|5|4|3|7|5,14.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|-1.0
2364,48,0.67|0.44|0.64|0.44|0.97|0.42|0.19|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.51|0.26|0.2|0.16|0.99|0.25|0.43|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.97|0.75|0.3|0.34|0.49|0.76|0.21|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,15.0,-0.38|-0.4|0.12|-0.04|0.49|-0.42|0.1|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2365,48,0.67|0.44|0.64|0.44|0.97|0.42|0.19|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.51|0.26|0.2|0.16|0.99|0.25|0.43|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.59|0.35|0.42|0.3|0.98|0.34|0.31|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|3|5|5|4|7|5,16.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-1.0|-1.0|1.0|-1.0
2366,48,0.67|0.44|0.64|0.44|0.97|0.42|0.19|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.51|0.26|0.2|0.16|0.99|0.25|0.43|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.59|0.35|0.42|0.3|0.98|0.34|0.31|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|5|4|7|4,17.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|1.0|0.0
2367,48,0.67|0.44|0.64|0.44|0.97|0.42|0.19|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.51|0.26|0.2|0.16|0.99|0.25|0.43|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.59|0.35|0.42|0.3|0.98|0.34|0.31|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,18.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2368,48,0.67|0.44|0.64|0.44|0.97|0.42|0.19|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.51|0.26|0.2|0.16|0.99|0.25|0.43|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.59|0.35|0.42|0.3|0.98|0.34|0.31|21.0|11.0|24.0|17.0|13.0|19.0|21.0|8|2|5|4|3|8|4,19.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-3.0|-2.0|-3.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2369,48,0.67|0.44|0.64|0.44|0.97|0.42|0.19|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.51|0.26|0.2|0.16|0.99|0.25|0.43|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.59|0.35|0.42|0.3|0.98|0.34|0.31|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|4|8|4,20.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
2370,48,0.67|0.44|0.64|0.44|0.97|0.42|0.19|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.51|0.26|0.2|0.16|0.99|0.25|0.43|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.59|0.35|0.42|0.3|0.98|0.34|0.31|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|3|5|4|3|8|4,21.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
2371,48,0.67|0.44|0.64|0.44|0.97|0.42|0.19|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.51|0.26|0.2|0.16|0.99|0.25|0.43|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.59|0.35|0.42|0.3|0.98|0.34|0.31|21.0|11.0|21.0|13.0|10.0|19.0|20.0|8|2|5|6|3|8|4,22.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0.0|0.0|0.0
2372,48,0.67|0.44|0.64|0.44|0.97|0.42|0.19|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.51|0.26|0.2|0.16|0.99|0.25|0.43|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.59|0.35|0.42|0.3|0.98|0.34|0.31|21.0|9.0|21.0|15.0|10.0|19.0|20.0|8|4|5|4|3|8|4,23.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0.0|0.0|0.0|0.0|0.0
2373,48,0.67|0.44|0.64|0.44|0.97|0.42|0.19|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.51|0.26|0.2|0.16|0.99|0.25|0.43|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.59|0.35|0.42|0.3|0.98|0.34|0.31|21.0|12.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,24.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2374,48,0.67|0.44|0.64|0.44|0.97|0.42|0.19|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.51|0.26|0.2|0.16|0.99|0.25|0.43|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.59|0.35|0.42|0.3|0.98|0.34|0.31|21.0|12.0|23.0|15.0|12.0|19.0|23.0|8|2|5|4|3|8|4,25.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-2.0|0.0|-2.0|0.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2375,48,0.67|0.44|0.64|0.44|0.97|0.42|0.19|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.51|0.26|0.2|0.16|0.99|0.25|0.43|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.59|0.35|0.42|0.3|0.98|0.34|0.31|20.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,26.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2376,48,0.67|0.44|0.64|0.44|0.97|0.42|0.19|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.51|0.26|0.2|0.16|0.99|0.25|0.43|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.59|0.35|0.42|0.3|0.98|0.34|0.31|21.0|11.0|21.0|15.0|10.0|19.0|20.0|7|2|5|5|2|7|5,27.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|-1.0|1.0|1.0|-1.0
2377,48,0.67|0.44|0.64|0.44|0.97|0.42|0.19|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.51|0.26|0.2|0.16|0.99|0.25|0.43|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.59|0.35|0.42|0.3|0.98|0.34|0.31|19.0|11.0|21.0|15.0|10.0|19.0|20.0|10|2|5|4|3|8|4,28.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0
2378,48,0.67|0.44|0.64|0.44|0.97|0.42|0.19|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.51|0.26|0.2|0.16|0.99|0.25|0.43|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.18|0.16|0.65|0.27|0.44|0.76|0.86|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,29.0,0.41|0.19|-0.23|0.03|0.54|-0.42|-0.55|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2379,48,0.67|0.44|0.64|0.44|0.97|0.42|0.19|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.51|0.26|0.2|0.16|0.99|0.25|0.43|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.59|0.35|0.42|0.3|0.98|0.34|0.31|23.0|11.0|21.0|14.0|12.0|22.0|19.0|8|2|5|4|3|8|4,30.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0.0|0.0|1.0|-2.0|-3.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2380,48,0.67|0.44|0.64|0.44|0.97|0.42|0.19|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.51|0.26|0.2|0.16|0.99|0.25|0.43|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.59|0.35|0.42|0.3|0.98|0.34|0.31|22.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,31.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2381,48,0.67|0.44|0.64|0.44|0.97|0.42|0.19|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.51|0.26|0.2|0.16|0.99|0.25|0.43|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.59|0.35|0.42|0.3|0.98|0.34|0.31|21.0|11.0|21.0|15.0|10.0|19.0|20.0|9|3|6|4|4|8|5,32.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|-1.0|0.0|-1.0|0.0|-1.0
2382,48,0.67|0.44|0.64|0.44|0.97|0.42|0.19|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.51|0.26|0.2|0.16|0.99|0.25|0.43|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.4|0.92|0.98|0.39|0.6|0.66|0.97|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,33.0,0.19|-0.57|-0.56|-0.09|0.38|-0.32|-0.66|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2383,48,0.67|0.44|0.64|0.44|0.97|0.42|0.19|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.51|0.26|0.2|0.16|0.99|0.25|0.43|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.59|0.35|0.42|0.3|0.98|0.34|0.31|5.0|3.0|3.0|5.0|5.0|6.0|5.0|8|2|5|4|3|8|4,34.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|16.0|8.0|18.0|10.0|5.0|13.0|15.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2384,48,0.67|0.44|0.64|0.44|0.97|0.42|0.19|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.51|0.26|0.2|0.16|0.99|0.25|0.43|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.59|0.35|0.42|0.3|0.98|0.34|0.31|2.0|5.0|6.0|6.0|10.0|15.0|2.0|8|2|5|4|3|8|4,35.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|19.0|6.0|15.0|9.0|0.0|4.0|18.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2385,48,0.67|0.44|0.64|0.44|0.97|0.42|0.19|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.51|0.26|0.2|0.16|0.99|0.25|0.43|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.59|0.35|0.42|0.3|0.98|0.34|0.31|21.0|11.0|21.0|15.0|9.0|19.0|20.0|8|2|5|4|3|8|4,36.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2386,48,0.67|0.44|0.64|0.44|0.97|0.42|0.19|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.51|0.26|0.2|0.16|0.99|0.25|0.43|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.59|0.35|0.42|0.3|0.98|0.34|0.31|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|2|8|4,37.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
2387,48,0.67|0.44|0.64|0.44|0.97|0.42|0.19|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.51|0.26|0.2|0.16|0.99|0.25|0.43|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.59|0.35|0.42|0.3|0.98|0.34|0.31|10.0|3.0|6.0|5.0|2.0|3.0|3.0|8|2|5|4|3|8|4,38.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|11.0|8.0|15.0|10.0|8.0|16.0|17.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2388,48,0.67|0.44|0.64|0.44|0.97|0.42|0.19|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.51|0.26|0.2|0.16|0.99|0.25|0.43|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.59|0.35|0.42|0.3|0.98|0.34|0.31|21.0|11.0|21.0|15.0|9.0|19.0|20.0|8|2|5|4|3|8|4,39.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2389,48,0.67|0.44|0.64|0.44|0.97|0.42|0.19|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.51|0.26|0.2|0.16|0.99|0.25|0.43|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.59|0.35|0.42|0.3|0.98|0.34|0.31|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|4|3|4|9|3,40.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|-1.0|-1.0|1.0
2390,48,0.67|0.44|0.64|0.44|0.97|0.42|0.19|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.51|0.26|0.2|0.16|0.99|0.25|0.43|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.59|0.35|0.42|0.3|0.98|0.34|0.31|5.0|15.0|10.0|2.0|5.0|3.0|2.0|8|2|5|4|3|8|4,41.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|16.0|-4.0|11.0|13.0|5.0|16.0|18.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2391,48,0.67|0.44|0.64|0.44|0.97|0.42|0.19|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.51|0.26|0.2|0.16|0.99|0.25|0.43|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.59|0.35|0.42|0.3|0.98|0.34|0.31|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|4|5|2|8|3,42.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|1.0|0.0|1.0
2392,48,0.67|0.44|0.64|0.44|0.97|0.42|0.19|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.51|0.26|0.2|0.16|0.99|0.25|0.43|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.59|0.35|0.42|0.3|0.98|0.34|0.31|21.0|11.0|21.0|13.0|10.0|19.0|20.0|8|2|5|6|3|8|4,43.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0.0|0.0|0.0
2393,48,0.67|0.44|0.64|0.44|0.97|0.42|0.19|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.51|0.26|0.2|0.16|0.99|0.25|0.43|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.59|0.35|0.42|0.3|0.98|0.34|0.31|21.0|11.0|22.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,44.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2394,48,0.67|0.44|0.64|0.44|0.97|0.42|0.19|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.51|0.26|0.2|0.16|0.99|0.25|0.43|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.97|0.98|0.82|0.9|0.15|0.08|0.14|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,45.0,-0.38|-0.63|-0.4|-0.6|0.83|0.26|0.17|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2395,48,0.67|0.44|0.64|0.44|0.97|0.42|0.19|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.51|0.26|0.2|0.16|0.99|0.25|0.43|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.59|0.35|0.42|0.3|0.98|0.34|0.31|21.0|9.0|21.0|15.0|10.0|19.0|20.0|8|4|5|4|3|8|4,46.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0.0|0.0|0.0|0.0|0.0
2396,48,0.67|0.44|0.64|0.44|0.97|0.42|0.19|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.51|0.26|0.2|0.16|0.99|0.25|0.43|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.59|0.35|0.42|0.3|0.98|0.34|0.31|20.0|11.0|22.0|17.0|10.0|22.0|20.0|8|2|5|4|3|8|4,47.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|-1.0|-2.0|0.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2397,48,0.67|0.44|0.64|0.44|0.97|0.42|0.19|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.51|0.26|0.2|0.16|0.99|0.25|0.43|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.59|0.35|0.42|0.3|0.98|0.34|0.31|21.0|11.0|21.0|15.0|10.0|19.0|20.0|9|2|6|4|4|7|5,48.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-1.0|0.0|-1.0|1.0|-1.0
2398,48,0.67|0.44|0.64|0.44|0.97|0.42|0.19|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.51|0.26|0.2|0.16|0.99|0.25|0.43|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.59|0.35|0.42|0.3|0.98|0.34|0.31|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,49.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2399,48,0.67|0.44|0.64|0.44|0.97|0.42|0.19|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.51|0.26|0.2|0.16|0.99|0.25|0.43|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.59|0.35|0.42|0.3|0.98|0.34|0.31|6.0|2.0|15.0|10.0|6.0|15.0|3.0|8|2|5|4|3|8|4,50.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|15.0|9.0|6.0|5.0|4.0|4.0|17.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2400,49,0.64|0.26|0.37|0.26|0.72|0.55|0.45|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.4|0.36|0.83|0.49|0.73|0.31|0.58|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.52|0.31|0.6|0.38|0.72|0.43|0.52|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|2|8|4,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
2401,49,0.64|0.26|0.37|0.26|0.72|0.55|0.45|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.4|0.36|0.83|0.49|0.73|0.31|0.58|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.52|0.31|0.6|0.38|0.72|0.43|0.52|21.0|12.0|23.0|16.0|11.0|22.0|19.0|8|2|5|4|3|8|4,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-2.0|-1.0|-1.0|-3.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
