,generation,mother,father,child,child_no,mutation
411,47,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.82|0.87|0.39|0.83|12.0|6.0|3.0|3.0|8|9|4|5,0.9|0.76|0.22|0.68|12.0|6.0|3.0|3.0|8|9|4|5,7.0,-0.29000000000000004|0.0|0.21|-0.06000000000000005|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
412,47,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.82|0.87|0.39|0.83|12.0|6.0|3.0|3.0|8|9|4|5,0.73|0.85|0.53|0.04|12.0|6.0|3.0|3.0|8|9|4|5,8.0,-0.12|-0.08999999999999997|-0.10000000000000003|0.58|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
413,47,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.82|0.87|0.39|0.83|12.0|6.0|3.0|3.0|8|9|4|5,0.61|0.76|0.43|0.62|13.0|6.0|3.0|3.0|8|10|5|5,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|0.0
414,48,0.4|0.66|0.46|0.42|13.0|6.0|4.0|3.0|10|9|5|5,0.82|0.87|0.39|0.83|12.0|6.0|3.0|3.0|8|9|4|5,0.45|0.43|0.64|0.22|12.0|6.0|3.0|3.0|10|9|5|5,1.0,0.15999999999999998|0.33|-0.21000000000000002|0.4|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
415,48,0.4|0.66|0.46|0.42|13.0|6.0|4.0|3.0|10|9|5|5,0.82|0.87|0.39|0.83|12.0|6.0|3.0|3.0|8|9|4|5,0.61|0.76|0.43|0.62|12.0|6.0|3.0|3.0|8|9|6|5,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
416,48,0.4|0.66|0.46|0.42|13.0|6.0|4.0|3.0|10|9|5|5,0.82|0.87|0.39|0.83|12.0|6.0|3.0|3.0|8|9|4|5,0.86|0.46|0.12|0.58|13.0|6.0|4.0|3.0|8|9|5|5,3.0,-0.25|0.3|0.31|0.040000000000000036|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
417,48,0.4|0.66|0.46|0.42|13.0|6.0|4.0|3.0|10|9|5|5,0.82|0.87|0.39|0.83|12.0|6.0|3.0|3.0|8|9|4|5,0.58|0.71|0.69|0.06|12.0|6.0|4.0|3.0|10|9|4|5,4.0,0.030000000000000027|0.050000000000000044|-0.25999999999999995|0.56|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
418,48,0.4|0.66|0.46|0.42|13.0|6.0|4.0|3.0|10|9|5|5,0.82|0.87|0.39|0.83|12.0|6.0|3.0|3.0|8|9|4|5,0.61|0.76|0.43|0.62|13.0|6.0|4.0|3.0|10|9|5|5,5.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|-1.0|0.0
419,48,0.4|0.66|0.46|0.42|13.0|6.0|4.0|3.0|10|9|5|5,0.82|0.87|0.39|0.83|12.0|6.0|3.0|3.0|8|9|4|5,0.61|0.76|0.43|0.62|14.0|6.0|4.0|3.0|8|9|4|5,6.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
420,48,0.4|0.66|0.46|0.42|13.0|6.0|4.0|3.0|10|9|5|5,0.82|0.87|0.39|0.83|12.0|6.0|3.0|3.0|8|9|4|5,0.61|0.76|0.43|0.62|11.0|6.0|3.0|3.0|10|10|4|5,7.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
421,48,0.4|0.66|0.46|0.42|13.0|6.0|4.0|3.0|10|9|5|5,0.82|0.87|0.39|0.83|12.0|6.0|3.0|3.0|8|9|4|5,0.61|0.76|0.43|0.62|13.0|7.0|3.0|3.0|10|9|4|5,8.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
422,48,0.4|0.66|0.46|0.42|13.0|6.0|4.0|3.0|10|9|5|5,0.82|0.87|0.39|0.83|12.0|6.0|3.0|3.0|8|9|4|5,0.61|0.76|0.43|0.62|13.0|6.0|4.0|3.0|9|10|4|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|0.0|-1.0
423,49,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.61|0.76|0.43|0.62|12.0|6.0|3.0|3.0|8|9|6|5,0.5|0.71|0.44|0.52|13.0|7.0|3.0|5.0|8|9|6|5,1.0,0.0|0.0|0.0|0.0|-1.0|-1.0|0.0|-2.0|0.0|0.0|0.0|0.0
424,49,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.61|0.76|0.43|0.62|12.0|6.0|3.0|3.0|8|9|6|5,0.5|0.71|0.44|0.52|13.0|6.0|3.0|5.0|10|9|6|5,2.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|-2.0|0.0|0.0|0.0|0.0
425,49,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.61|0.76|0.43|0.62|12.0|6.0|3.0|3.0|8|9|6|5,0.78|0.88|0.02|0.01|12.0|6.0|3.0|3.0|8|9|6|5,3.0,-0.28|-0.17000000000000004|0.42|0.51|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
426,49,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.61|0.76|0.43|0.62|12.0|6.0|3.0|3.0|8|9|6|5,0.5|0.71|0.44|0.52|12.0|6.0|3.0|3.0|10|10|4|5,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
427,49,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.61|0.76|0.43|0.62|12.0|6.0|3.0|3.0|8|9|6|5,0.18|0.05|0.07|0.67|12.0|6.0|3.0|3.0|8|9|6|5,5.0,0.32|0.6599999999999999|0.37|-0.15000000000000002|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
428,49,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.61|0.76|0.43|0.62|12.0|6.0|3.0|3.0|8|9|6|5,0.5|0.71|0.44|0.52|15.0|5.0|4.0|4.0|10|9|6|5,6.0,0.0|0.0|0.0|0.0|-3.0|1.0|-1.0|-1.0|0.0|0.0|0.0|0.0
429,49,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.61|0.76|0.43|0.62|12.0|6.0|3.0|3.0|8|9|6|5,0.5|0.71|0.44|0.52|12.0|7.0|3.0|3.0|8|9|4|5,7.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
430,49,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.61|0.76|0.43|0.62|12.0|6.0|3.0|3.0|8|9|6|5,0.5|0.71|0.44|0.52|13.0|6.0|3.0|3.0|10|9|7|5,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
431,49,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.61|0.76|0.43|0.62|12.0|6.0|3.0|3.0|8|9|6|5,0.93|0.66|0.82|0.18|13.0|6.0|3.0|3.0|8|9|6|5,9.0,-0.43000000000000005|0.04999999999999993|-0.37999999999999995|0.34|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
432,50,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.4|0.66|0.46|0.42|13.0|6.0|4.0|3.0|10|9|5|5,0.4|0.66|0.46|0.42|13.0|6.0|4.0|3.0|10|9|4|5,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
433,50,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.4|0.66|0.46|0.42|13.0|6.0|4.0|3.0|10|9|5|5,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,2.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
434,50,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.4|0.66|0.46|0.42|13.0|6.0|4.0|3.0|10|9|5|5,0.84|0.54|0.77|0.71|13.0|6.0|4.0|3.0|10|9|5|5,3.0,-0.43999999999999995|0.12|-0.31|-0.29|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
435,50,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.4|0.66|0.46|0.42|13.0|6.0|4.0|3.0|10|9|5|5,0.4|0.66|0.46|0.42|13.0|7.0|3.0|3.0|10|9|4|5,4.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
436,50,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.4|0.66|0.46|0.42|13.0|6.0|4.0|3.0|10|9|5|5,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|10|5|5,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
437,50,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.4|0.66|0.46|0.42|13.0|6.0|4.0|3.0|10|9|5|5,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|6|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0
438,50,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.4|0.66|0.46|0.42|13.0|6.0|4.0|3.0|10|9|5|5,0.03|0.84|0.68|0.04|13.0|6.0|4.0|3.0|10|9|5|5,7.0,0.37|-0.17999999999999994|-0.22000000000000003|0.38|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
439,50,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.4|0.66|0.46|0.42|13.0|6.0|4.0|3.0|10|9|5|5,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|10|9|4|5,8.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
440,50,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.4|0.66|0.46|0.42|13.0|6.0|4.0|3.0|10|9|5|5,0.4|0.66|0.46|0.42|14.0|8.0|3.0|5.0|10|9|4|5,9.0,0.0|0.0|0.0|0.0|-1.0|-2.0|0.0|-2.0|0.0|0.0|0.0|0.0
441,51,0.5|0.71|0.44|0.52|13.0|6.0|3.0|3.0|10|9|7|5,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.45|0.68|0.45|0.47|13.0|6.0|3.0|3.0|10|8|7|5,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
442,51,0.5|0.71|0.44|0.52|13.0|6.0|3.0|3.0|10|9|7|5,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.45|0.68|0.45|0.47|13.0|6.0|3.0|3.0|10|9|8|5,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
443,51,0.5|0.71|0.44|0.52|13.0|6.0|3.0|3.0|10|9|7|5,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.45|0.68|0.45|0.47|13.0|6.0|3.0|3.0|10|9|4|5,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
444,51,0.5|0.71|0.44|0.52|13.0|6.0|3.0|3.0|10|9|7|5,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.45|0.68|0.45|0.47|13.0|6.0|3.0|3.0|10|8|5|5,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|0.0
445,51,0.5|0.71|0.44|0.52|13.0|6.0|3.0|3.0|10|9|7|5,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.45|0.68|0.45|0.47|13.0|6.0|3.0|3.0|10|9|4|5,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
446,51,0.5|0.71|0.44|0.52|13.0|6.0|3.0|3.0|10|9|7|5,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.45|0.68|0.45|0.47|12.0|6.0|3.0|3.0|10|9|4|5,6.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
447,51,0.5|0.71|0.44|0.52|13.0|6.0|3.0|3.0|10|9|7|5,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.45|0.68|0.45|0.47|14.0|5.0|3.0|6.0|10|9|4|5,7.0,0.0|0.0|0.0|0.0|-1.0|1.0|0.0|-3.0|0.0|0.0|0.0|0.0
448,51,0.5|0.71|0.44|0.52|13.0|6.0|3.0|3.0|10|9|7|5,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.45|0.68|0.45|0.47|16.0|5.0|6.0|2.0|10|9|7|5,8.0,0.0|0.0|0.0|0.0|-3.0|1.0|-3.0|1.0|0.0|0.0|0.0|0.0
449,51,0.5|0.71|0.44|0.52|13.0|6.0|3.0|3.0|10|9|7|5,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.45|0.68|0.45|0.47|13.0|6.0|4.0|3.0|10|9|7|5,9.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
450,52,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|6|6,0.45|0.68|0.45|0.47|13.0|6.0|3.0|3.0|10|9|4|5,0.43|0.67|0.46|0.44|12.0|6.0|3.0|3.0|10|9|4|6,1.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
451,52,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|6|6,0.45|0.68|0.45|0.47|13.0|6.0|3.0|3.0|10|9|4|5,0.43|0.67|0.46|0.44|13.0|5.0|3.0|2.0|10|9|6|6,2.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0
452,52,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|6|6,0.45|0.68|0.45|0.47|13.0|6.0|3.0|3.0|10|9|4|5,0.71|0.13|0.14|0.61|13.0|6.0|3.0|3.0|10|9|6|6,3.0,-0.27999999999999997|0.54|0.32|-0.16999999999999998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
453,52,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|6|6,0.45|0.68|0.45|0.47|13.0|6.0|3.0|3.0|10|9|4|5,0.43|0.67|0.46|0.44|13.0|6.0|3.0|3.0|10|9|5|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
454,52,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|6|6,0.45|0.68|0.45|0.47|13.0|6.0|3.0|3.0|10|9|4|5,0.43|0.67|0.46|0.44|14.0|8.0|5.0|3.0|10|9|4|5,5.0,0.0|0.0|0.0|0.0|-1.0|-2.0|-2.0|0.0|0.0|0.0|0.0|0.0
455,52,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|6|6,0.45|0.68|0.45|0.47|13.0|6.0|3.0|3.0|10|9|4|5,0.43|0.67|0.46|0.44|13.0|6.0|4.0|3.0|10|8|4|5,6.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|1.0|0.0|0.0
456,52,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|6|6,0.45|0.68|0.45|0.47|13.0|6.0|3.0|3.0|10|9|4|5,0.43|0.67|0.46|0.44|15.0|6.0|4.0|2.0|10|9|4|5,7.0,0.0|0.0|0.0|0.0|-2.0|0.0|-1.0|1.0|0.0|0.0|0.0|0.0
457,52,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|6|6,0.45|0.68|0.45|0.47|13.0|6.0|3.0|3.0|10|9|4|5,0.43|0.67|0.46|0.44|13.0|6.0|3.0|3.0|10|10|4|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
458,52,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|6|6,0.45|0.68|0.45|0.47|13.0|6.0|3.0|3.0|10|9|4|5,0.43|0.67|0.46|0.44|13.0|6.0|4.0|3.0|10|9|6|5,9.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
459,53,0.43|0.67|0.46|0.44|15.0|6.0|4.0|2.0|10|9|4|5,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|6|6,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|9|5|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
460,53,0.43|0.67|0.46|0.44|15.0|6.0|4.0|2.0|10|9|4|5,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|6|6,0.42|0.66|0.46|0.43|14.0|6.0|3.0|3.0|9|9|4|5,2.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
461,53,0.43|0.67|0.46|0.44|15.0|6.0|4.0|2.0|10|9|4|5,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|6|6,0.42|0.66|0.46|0.43|17.0|7.0|7.0|6.0|10|9|6|6,3.0,0.0|0.0|0.0|0.0|-2.0|-1.0|-3.0|-3.0|0.0|0.0|0.0|0.0
462,53,0.43|0.67|0.46|0.44|15.0|6.0|4.0|2.0|10|9|4|5,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|6|6,0.89|0.42|0.87|0.89|13.0|6.0|4.0|2.0|10|9|4|6,4.0,-0.47000000000000003|0.24000000000000005|-0.41|-0.46|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
463,53,0.43|0.67|0.46|0.44|15.0|6.0|4.0|2.0|10|9|4|5,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|6|6,0.47|0.99|0.99|0.62|13.0|6.0|4.0|2.0|10|9|4|5,5.0,-0.04999999999999999|-0.32999999999999996|-0.53|-0.19|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
464,53,0.43|0.67|0.46|0.44|15.0|6.0|4.0|2.0|10|9|4|5,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|6|6,0.42|0.66|0.46|0.43|14.0|6.0|3.0|2.0|10|9|6|5,6.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
465,53,0.43|0.67|0.46|0.44|15.0|6.0|4.0|2.0|10|9|4|5,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|6|6,0.42|0.66|0.46|0.43|15.0|5.0|4.0|3.0|10|9|4|5,7.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
466,53,0.43|0.67|0.46|0.44|15.0|6.0|4.0|2.0|10|9|4|5,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|6|6,0.42|0.66|0.46|0.43|13.0|6.0|5.0|2.0|10|9|5|5,8.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|1.0|0.0
467,53,0.43|0.67|0.46|0.44|15.0|6.0|4.0|2.0|10|9|4|5,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|6|6,0.42|0.66|0.46|0.43|13.0|7.0|3.0|2.0|10|9|5|6,9.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|1.0|0.0
468,54,0.89|0.42|0.87|0.89|13.0|6.0|4.0|2.0|10|9|4|6,0.42|0.66|0.46|0.43|13.0|6.0|5.0|2.0|10|9|5|5,0.66|0.54|0.66|0.66|13.0|7.0|4.0|2.0|10|9|4|6,1.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
469,54,0.89|0.42|0.87|0.89|13.0|6.0|4.0|2.0|10|9|4|6,0.42|0.66|0.46|0.43|13.0|6.0|5.0|2.0|10|9|5|5,0.66|0.54|0.66|0.66|14.0|7.0|6.0|5.0|10|9|4|6,2.0,0.0|0.0|0.0|0.0|-1.0|-1.0|-1.0|-3.0|0.0|0.0|0.0|0.0
470,54,0.89|0.42|0.87|0.89|13.0|6.0|4.0|2.0|10|9|4|6,0.42|0.66|0.46|0.43|13.0|6.0|5.0|2.0|10|9|5|5,0.66|0.54|0.66|0.66|13.0|6.0|5.0|2.0|10|8|4|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
471,54,0.89|0.42|0.87|0.89|13.0|6.0|4.0|2.0|10|9|4|6,0.42|0.66|0.46|0.43|13.0|6.0|5.0|2.0|10|9|5|5,0.66|0.54|0.66|0.66|14.0|6.0|4.0|2.0|10|9|4|6,4.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
472,54,0.89|0.42|0.87|0.89|13.0|6.0|4.0|2.0|10|9|4|6,0.42|0.66|0.46|0.43|13.0|6.0|5.0|2.0|10|9|5|5,0.66|0.54|0.66|0.66|13.0|6.0|4.0|2.0|10|9|4|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
473,54,0.89|0.42|0.87|0.89|13.0|6.0|4.0|2.0|10|9|4|6,0.42|0.66|0.46|0.43|13.0|6.0|5.0|2.0|10|9|5|5,0.66|0.54|0.66|0.66|12.0|6.0|4.0|2.0|10|10|4|5,6.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
474,54,0.89|0.42|0.87|0.89|13.0|6.0|4.0|2.0|10|9|4|6,0.42|0.66|0.46|0.43|13.0|6.0|5.0|2.0|10|9|5|5,0.66|0.54|0.66|0.66|13.0|6.0|5.0|2.0|10|9|5|6,7.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
475,54,0.89|0.42|0.87|0.89|13.0|6.0|4.0|2.0|10|9|4|6,0.42|0.66|0.46|0.43|13.0|6.0|5.0|2.0|10|9|5|5,0.66|0.54|0.66|0.66|14.0|6.0|4.0|2.0|10|9|4|5,8.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
476,54,0.89|0.42|0.87|0.89|13.0|6.0|4.0|2.0|10|9|4|6,0.42|0.66|0.46|0.43|13.0|6.0|5.0|2.0|10|9|5|5,0.66|0.54|0.66|0.66|13.0|6.0|4.0|2.0|10|9|5|5,9.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
477,55,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|9|5|6,0.42|0.66|0.46|0.43|14.0|6.0|3.0|2.0|10|9|6|5,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|9|5|5,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
478,55,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|9|5|6,0.42|0.66|0.46|0.43|14.0|6.0|3.0|2.0|10|9|6|5,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|8|6|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
479,55,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|9|5|6,0.42|0.66|0.46|0.43|14.0|6.0|3.0|2.0|10|9|6|5,0.57|0.79|0.01|1.0|14.0|6.0|3.0|2.0|10|9|6|6,3.0,-0.14999999999999997|-0.13|0.45|-0.5700000000000001|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
480,55,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|9|5|6,0.42|0.66|0.46|0.43|14.0|6.0|3.0|2.0|10|9|6|5,0.42|0.66|0.46|0.43|14.0|5.0|3.0|2.0|10|8|6|5,4.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0
481,55,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|9|5|6,0.42|0.66|0.46|0.43|14.0|6.0|3.0|2.0|10|9|6|5,0.42|0.66|0.46|0.43|17.0|8.0|4.0|4.0|10|9|5|5,5.0,0.0|0.0|0.0|0.0|-3.0|-2.0|-1.0|-2.0|0.0|0.0|0.0|0.0
482,55,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|9|5|6,0.42|0.66|0.46|0.43|14.0|6.0|3.0|2.0|10|9|6|5,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|9|5|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
483,55,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|9|5|6,0.42|0.66|0.46|0.43|14.0|6.0|3.0|2.0|10|9|6|5,0.42|0.66|0.46|0.43|14.0|6.0|3.0|2.0|10|8|5|5,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
484,55,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|9|5|6,0.42|0.66|0.46|0.43|14.0|6.0|3.0|2.0|10|9|6|5,0.42|0.66|0.46|0.43|15.0|6.0|6.0|2.0|10|9|6|6,8.0,0.0|0.0|0.0|0.0|-1.0|0.0|-3.0|0.0|0.0|0.0|0.0|0.0
485,55,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|9|5|6,0.42|0.66|0.46|0.43|14.0|6.0|3.0|2.0|10|9|6|5,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|10|5|5,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
486,56,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|9|5|6,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|9|5|5,0.42|0.66|0.46|0.43|16.0|8.0|3.0|2.0|10|9|5|6,1.0,0.0|0.0|0.0|0.0|-3.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0
487,56,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|9|5|6,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|9|5|5,0.42|0.66|0.46|0.43|13.0|6.0|4.0|2.0|10|10|5|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|-1.0|0.0|0.0
488,56,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|9|5|6,0.42|0.66|0.46|0.43|13.0|6.0|3.0|2.0|10|9|5|5,0.42|0.66|0.46|0.43|13.0|6.0|4.0|2.0|10|9|5|5,3.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
