,generation,mother,father,child,child_no,mutation
1049,70,0.59|0.12|0.24|0.09|0.19|0.37|0.84|0.59|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.76|0.78|0.39|0.61|0.56|0.61|0.08|0.06|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.64|0.33|0.69|0.23|0.93|0.14|0.25|0.23|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,15.0,0.04|0.12|-0.37|0.12|-0.55|0.35|0.21|0.09|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1050,71,0.76|0.78|0.39|0.61|0.56|0.61|0.08|0.06|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.48|0.77|0.56|0.64|0.4|0.39|0.08|0.18|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1051,71,0.76|0.78|0.39|0.61|0.56|0.61|0.08|0.06|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.66|0.45|0.72|0.02|0.3|0.79|0.81|0.61|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,2.0,-0.18|0.32|-0.16|0.62|0.1|-0.4|-0.73|-0.43|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1052,71,0.76|0.78|0.39|0.61|0.56|0.61|0.08|0.06|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.48|0.77|0.56|0.64|0.4|0.39|0.08|0.18|7.0|14.0|9.0|7.0|15.0|6.0|7.0|7.0|6|3|2|6|2|5|5|3,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-1.0|0.0|1.0|-2.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1053,71,0.76|0.78|0.39|0.61|0.56|0.61|0.08|0.06|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.48|0.77|0.56|0.64|0.4|0.39|0.08|0.18|6.0|6.0|10.0|15.0|2.0|6.0|6.0|5.0|6|3|2|6|2|5|5|3,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|7.0|-1.0|-9.0|13.0|1.0|-1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1054,71,0.76|0.78|0.39|0.61|0.56|0.61|0.08|0.06|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.48|0.77|0.56|0.64|0.4|0.39|0.08|0.18|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1055,71,0.76|0.78|0.39|0.61|0.56|0.61|0.08|0.06|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.48|0.77|0.56|0.64|0.4|0.39|0.08|0.18|10.0|12.0|9.0|7.0|17.0|8.0|7.0|6.0|6|3|2|6|2|5|5|3,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-3.0|1.0|0.0|-1.0|-2.0|-1.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1056,71,0.76|0.78|0.39|0.61|0.56|0.61|0.08|0.06|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.82|0.5|0.62|0.55|0.73|0.76|0.32|0.52|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,7.0,-0.34|0.27|-0.06|0.09|-0.33|-0.37|-0.24|-0.34|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1057,71,0.76|0.78|0.39|0.61|0.56|0.61|0.08|0.06|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.48|0.77|0.56|0.64|0.4|0.39|0.08|0.18|7.0|13.0|11.0|6.0|15.0|10.0|6.0|6.0|6|3|2|6|2|5|5|3,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0.0|0.0|-3.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1058,71,0.76|0.78|0.39|0.61|0.56|0.61|0.08|0.06|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.48|0.77|0.56|0.64|0.4|0.39|0.08|0.18|6.0|16.0|9.0|7.0|15.0|8.0|5.0|6.0|6|3|2|6|2|5|5|3,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-3.0|0.0|-1.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1059,71,0.76|0.78|0.39|0.61|0.56|0.61|0.08|0.06|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.48|0.77|0.56|0.64|0.4|0.39|0.08|0.18|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|5|3|2|6|2|5|5|3,10.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1060,71,0.76|0.78|0.39|0.61|0.56|0.61|0.08|0.06|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.44|0.07|0.41|0.48|0.53|0.18|0.29|0.03|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,11.0,0.04|0.7|0.15|0.16|-0.13|0.21|-0.21|0.15|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1061,71,0.76|0.78|0.39|0.61|0.56|0.61|0.08|0.06|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.48|0.77|0.56|0.64|0.4|0.39|0.08|0.18|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|6|5|3,12.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
1062,71,0.76|0.78|0.39|0.61|0.56|0.61|0.08|0.06|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.48|0.77|0.56|0.64|0.4|0.39|0.08|0.18|7.0|12.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,13.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1063,71,0.76|0.78|0.39|0.61|0.56|0.61|0.08|0.06|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.48|0.77|0.56|0.64|0.4|0.39|0.08|0.18|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|7|2|2|5|2|4|6|3,14.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0|0.0|1.0|0.0|1.0|-1.0|0.0
1064,71,0.76|0.78|0.39|0.61|0.56|0.61|0.08|0.06|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.48|0.77|0.56|0.64|0.4|0.39|0.08|0.18|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,15.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1065,72,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.81|0.73|0.89|0.02|0.92|0.28|0.35|0.07|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.51|0.74|0.81|0.35|0.58|0.23|0.22|0.18|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|5|4|2|7|2|4|5|2,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|0.0|-1.0|0.0|1.0|0.0|1.0
1066,72,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.81|0.73|0.89|0.02|0.92|0.28|0.35|0.07|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.51|0.74|0.81|0.35|0.58|0.23|0.22|0.18|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|2|2|6|2|5|6|3,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|-1.0|0.0
1067,72,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.81|0.73|0.89|0.02|0.92|0.28|0.35|0.07|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.51|0.74|0.81|0.35|0.58|0.23|0.22|0.18|15.0|6.0|6.0|2.0|2.0|15.0|15.0|10.0|6|3|2|6|2|5|5|3,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-8.0|7.0|3.0|4.0|13.0|-8.0|-10.0|-4.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1068,72,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.81|0.73|0.89|0.02|0.92|0.28|0.35|0.07|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.42|0.26|0.26|0.4|0.71|0.05|0.59|0.33|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,4.0,0.09|0.48|0.55|-0.05|-0.13|0.18|-0.37|-0.15|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1069,72,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.81|0.73|0.89|0.02|0.92|0.28|0.35|0.07|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.51|0.74|0.81|0.35|0.58|0.23|0.22|0.18|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1070,72,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.81|0.73|0.89|0.02|0.92|0.28|0.35|0.07|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.51|0.74|0.81|0.35|0.58|0.23|0.22|0.18|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|5|2|2|7|2|5|6|2,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|-1.0|0.0|0.0|-1.0|1.0
1071,72,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.81|0.73|0.89|0.02|0.92|0.28|0.35|0.07|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.05|0.35|0.68|0.32|0.57|0.91|0.54|0.75|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,7.0,0.46|0.39|0.13|0.03|0.01|-0.68|-0.32|-0.57|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1072,72,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.81|0.73|0.89|0.02|0.92|0.28|0.35|0.07|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.51|0.74|0.81|0.35|0.58|0.23|0.22|0.18|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1073,72,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.81|0.73|0.89|0.02|0.92|0.28|0.35|0.07|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.03|0.48|0.48|0.63|0.89|0.86|0.63|0.64|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,9.0,0.48|0.26|0.33|-0.28|-0.31|-0.63|-0.41|-0.46|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1074,72,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.81|0.73|0.89|0.02|0.92|0.28|0.35|0.07|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.51|0.74|0.81|0.35|0.58|0.23|0.22|0.18|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,10.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1075,72,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.81|0.73|0.89|0.02|0.92|0.28|0.35|0.07|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.51|0.74|0.81|0.35|0.58|0.23|0.22|0.18|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|7|4|2|7|2|6|6|4,11.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|0.0|-1.0|0.0|-1.0|-1.0|-1.0
1076,72,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.81|0.73|0.89|0.02|0.92|0.28|0.35|0.07|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.51|0.74|0.81|0.35|0.58|0.23|0.22|0.18|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|7|2|2|6|3|6|4|3,12.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0|0.0|0.0|-1.0|-1.0|1.0|0.0
1077,72,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.81|0.73|0.89|0.02|0.92|0.28|0.35|0.07|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.51|0.74|0.81|0.35|0.58|0.23|0.22|0.18|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,13.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1078,72,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.81|0.73|0.89|0.02|0.92|0.28|0.35|0.07|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.51|0.74|0.81|0.35|0.58|0.23|0.22|0.18|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,14.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1079,72,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.81|0.73|0.89|0.02|0.92|0.28|0.35|0.07|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.51|0.74|0.81|0.35|0.58|0.23|0.22|0.18|3.0|3.0|2.0|6.0|6.0|6.0|10.0|3.0|6|3|2|6|2|5|5|3,15.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|10.0|7.0|0.0|9.0|1.0|-5.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1080,73,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.81|0.73|0.89|0.02|0.92|0.28|0.35|0.07|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.51|0.74|0.81|0.35|0.58|0.23|0.22|0.18|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|5|2|2|5|3|4|6|2,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|-1.0|1.0|-1.0|1.0
1081,73,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.81|0.73|0.89|0.02|0.92|0.28|0.35|0.07|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.86|0.03|0.23|0.85|0.27|0.07|0.87|0.58|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,2.0,-0.35|0.71|0.58|-0.5|0.31|0.16|-0.65|-0.4|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1082,73,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.81|0.73|0.89|0.02|0.92|0.28|0.35|0.07|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.51|0.74|0.81|0.35|0.58|0.23|0.22|0.18|7.0|13.0|9.0|6.0|15.0|6.0|5.0|6.0|6|3|2|6|2|5|5|3,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1083,73,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.81|0.73|0.89|0.02|0.92|0.28|0.35|0.07|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.51|0.74|0.81|0.35|0.58|0.23|0.22|0.18|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|7|3|2|5|3|5|5|4,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|1.0|-1.0|0.0|0.0|-1.0
1084,73,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.81|0.73|0.89|0.02|0.92|0.28|0.35|0.07|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.51|0.74|0.81|0.35|0.58|0.23|0.22|0.18|3.0|3.0|2.0|15.0|6.0|10.0|10.0|5.0|6|3|2|6|2|5|5|3,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|10.0|7.0|-9.0|9.0|-3.0|-5.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1085,73,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.81|0.73|0.89|0.02|0.92|0.28|0.35|0.07|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.89|0.98|0.46|0.98|0.62|0.05|0.36|0.13|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,6.0,-0.38|-0.24|0.35|-0.63|-0.04|0.18|-0.14|0.05|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1086,73,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.81|0.73|0.89|0.02|0.92|0.28|0.35|0.07|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.51|0.74|0.81|0.35|0.58|0.23|0.22|0.18|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|7|3|2|5|2|4|4|2,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|1.0|0.0|1.0|1.0|1.0
1087,73,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.81|0.73|0.89|0.02|0.92|0.28|0.35|0.07|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.35|0.86|0.24|0.86|0.63|0.54|0.63|0.79|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,8.0,0.16|-0.12|0.57|-0.51|-0.05|-0.31|-0.41|-0.61|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1088,73,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.81|0.73|0.89|0.02|0.92|0.28|0.35|0.07|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.51|0.74|0.81|0.35|0.58|0.23|0.22|0.18|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|5|3|2|7|2|4|6|3,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|-1.0|0.0|1.0|-1.0|0.0
