,generation,mother,father,child,child_no,mutation
1409,55,0.34|0.46|0.6|0.48|0.46|0.69|0.67|9.0|1.0|2.0|3.0|5.0|1.0|2.0|8|2|9|9|2|5|8,0.5|0.39|0.5|0.4|0.79|0.44|0.52|2.0|1.0|2.0|4.0|5.0|1.0|2.0|3|2|3|2|2|5|6,0.42|0.43|0.55|0.44|0.62|0.56|0.6|2.0|1.0|2.0|4.0|5.0|1.0|2.0|9|2|9|2|2|5|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
1410,55,0.34|0.46|0.6|0.48|0.46|0.69|0.67|9.0|1.0|2.0|3.0|5.0|1.0|2.0|8|2|9|9|2|5|8,0.5|0.39|0.5|0.4|0.79|0.44|0.52|2.0|1.0|2.0|4.0|5.0|1.0|2.0|3|2|3|2|2|5|6,0.42|0.43|0.55|0.44|0.62|0.56|0.6|2.0|1.0|2.0|4.0|5.0|1.0|2.0|8|3|4|10|2|4|5,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|-1.0|0.0|1.0|1.0
1411,55,0.34|0.46|0.6|0.48|0.46|0.69|0.67|9.0|1.0|2.0|3.0|5.0|1.0|2.0|8|2|9|9|2|5|8,0.5|0.39|0.5|0.4|0.79|0.44|0.52|2.0|1.0|2.0|4.0|5.0|1.0|2.0|3|2|3|2|2|5|6,0.42|0.43|0.55|0.44|0.62|0.56|0.6|9.0|1.0|2.0|4.0|5.0|1.0|2.0|8|2|10|2|3|4|9,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-1.0|1.0|-1.0
1412,55,0.34|0.46|0.6|0.48|0.46|0.69|0.67|9.0|1.0|2.0|3.0|5.0|1.0|2.0|8|2|9|9|2|5|8,0.5|0.39|0.5|0.4|0.79|0.44|0.52|2.0|1.0|2.0|4.0|5.0|1.0|2.0|3|2|3|2|2|5|6,0.66|0.76|0.7|0.3|1.0|0.22|0.59|9.0|1.0|2.0|4.0|5.0|1.0|2.0|8|2|3|2|2|5|6,9.0,-0.24|-0.33|-0.15|0.14|-0.38|0.34|0.01|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1413,55,0.34|0.46|0.6|0.48|0.46|0.69|0.67|9.0|1.0|2.0|3.0|5.0|1.0|2.0|8|2|9|9|2|5|8,0.5|0.39|0.5|0.4|0.79|0.44|0.52|2.0|1.0|2.0|4.0|5.0|1.0|2.0|3|2|3|2|2|5|6,0.42|0.43|0.55|0.44|0.62|0.56|0.6|9.0|1.0|2.0|3.0|5.0|1.0|2.0|3|2|9|9|2|4|6,10.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
1414,55,0.34|0.46|0.6|0.48|0.46|0.69|0.67|9.0|1.0|2.0|3.0|5.0|1.0|2.0|8|2|9|9|2|5|8,0.5|0.39|0.5|0.4|0.79|0.44|0.52|2.0|1.0|2.0|4.0|5.0|1.0|2.0|3|2|3|2|2|5|6,0.42|0.43|0.55|0.44|0.62|0.56|0.6|2.0|1.0|2.0|3.0|5.0|1.0|2.0|4|3|3|10|2|5|6,11.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|0.0|-1.0|0.0|0.0|0.0
1415,55,0.34|0.46|0.6|0.48|0.46|0.69|0.67|9.0|1.0|2.0|3.0|5.0|1.0|2.0|8|2|9|9|2|5|8,0.5|0.39|0.5|0.4|0.79|0.44|0.52|2.0|1.0|2.0|4.0|5.0|1.0|2.0|3|2|3|2|2|5|6,0.42|0.43|0.55|0.44|0.62|0.56|0.6|9.0|1.0|2.0|4.0|5.0|1.0|2.0|3|3|3|2|2|5|6,12.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
1416,55,0.34|0.46|0.6|0.48|0.46|0.69|0.67|9.0|1.0|2.0|3.0|5.0|1.0|2.0|8|2|9|9|2|5|8,0.5|0.39|0.5|0.4|0.79|0.44|0.52|2.0|1.0|2.0|4.0|5.0|1.0|2.0|3|2|3|2|2|5|6,0.42|0.43|0.55|0.44|0.62|0.56|0.6|9.0|1.0|2.0|4.0|5.0|1.0|2.0|3|2|9|2|2|5|6,13.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1417,55,0.34|0.46|0.6|0.48|0.46|0.69|0.67|9.0|1.0|2.0|3.0|5.0|1.0|2.0|8|2|9|9|2|5|8,0.5|0.39|0.5|0.4|0.79|0.44|0.52|2.0|1.0|2.0|4.0|5.0|1.0|2.0|3|2|3|2|2|5|6,0.42|0.43|0.55|0.44|0.62|0.56|0.6|2.0|1.0|2.0|3.0|5.0|1.0|2.0|2|2|10|10|2|6|7,14.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|-1.0|-1.0|0.0|-1.0|1.0
1418,55,0.34|0.46|0.6|0.48|0.46|0.69|0.67|9.0|1.0|2.0|3.0|5.0|1.0|2.0|8|2|9|9|2|5|8,0.5|0.39|0.5|0.4|0.79|0.44|0.52|2.0|1.0|2.0|4.0|5.0|1.0|2.0|3|2|3|2|2|5|6,0.42|0.43|0.55|0.44|0.62|0.56|0.6|2.0|1.0|2.0|3.0|5.0|1.0|2.0|2|3|3|10|2|6|7,15.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|0.0|-1.0|0.0|-1.0|1.0
1419,55,0.34|0.46|0.6|0.48|0.46|0.69|0.67|9.0|1.0|2.0|3.0|5.0|1.0|2.0|8|2|9|9|2|5|8,0.5|0.39|0.5|0.4|0.79|0.44|0.52|2.0|1.0|2.0|4.0|5.0|1.0|2.0|3|2|3|2|2|5|6,0.42|0.43|0.55|0.44|0.62|0.56|0.6|9.0|1.0|2.0|3.0|5.0|1.0|2.0|8|2|9|9|2|5|6,16.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1420,55,0.34|0.46|0.6|0.48|0.46|0.69|0.67|9.0|1.0|2.0|3.0|5.0|1.0|2.0|8|2|9|9|2|5|8,0.5|0.39|0.5|0.4|0.79|0.44|0.52|2.0|1.0|2.0|4.0|5.0|1.0|2.0|3|2|3|2|2|5|6,0.42|0.43|0.55|0.44|0.62|0.56|0.6|9.0|1.0|2.0|4.0|4.0|1.0|2.0|3|2|3|9|2|5|6,17.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1421,55,0.34|0.46|0.6|0.48|0.46|0.69|0.67|9.0|1.0|2.0|3.0|5.0|1.0|2.0|8|2|9|9|2|5|8,0.5|0.39|0.5|0.4|0.79|0.44|0.52|2.0|1.0|2.0|4.0|5.0|1.0|2.0|3|2|3|2|2|5|6,0.89|0.2|0.9|0.76|0.31|0.35|0.04|2.0|1.0|2.0|3.0|5.0|1.0|2.0|8|2|9|2|2|5|6,18.0,-0.47|0.23|-0.35|-0.32|0.31|0.21|0.56|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1422,55,0.34|0.46|0.6|0.48|0.46|0.69|0.67|9.0|1.0|2.0|3.0|5.0|1.0|2.0|8|2|9|9|2|5|8,0.5|0.39|0.5|0.4|0.79|0.44|0.52|2.0|1.0|2.0|4.0|5.0|1.0|2.0|3|2|3|2|2|5|6,0.42|0.43|0.55|0.44|0.62|0.56|0.6|8.0|1.0|2.0|4.0|5.0|1.0|2.0|3|2|9|9|2|5|6,19.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1423,55,0.34|0.46|0.6|0.48|0.46|0.69|0.67|9.0|1.0|2.0|3.0|5.0|1.0|2.0|8|2|9|9|2|5|8,0.5|0.39|0.5|0.4|0.79|0.44|0.52|2.0|1.0|2.0|4.0|5.0|1.0|2.0|3|2|3|2|2|5|6,0.42|0.43|0.55|0.44|0.62|0.56|0.6|9.0|1.0|2.0|4.0|5.0|1.0|2.0|8|2|8|9|2|5|8,20.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
1424,55,0.34|0.46|0.6|0.48|0.46|0.69|0.67|9.0|1.0|2.0|3.0|5.0|1.0|2.0|8|2|9|9|2|5|8,0.5|0.39|0.5|0.4|0.79|0.44|0.52|2.0|1.0|2.0|4.0|5.0|1.0|2.0|3|2|3|2|2|5|6,0.42|0.43|0.55|0.44|0.62|0.56|0.6|9.0|1.0|2.0|3.0|5.0|1.0|2.0|8|3|9|2|3|6|7,21.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|-1.0|-1.0|1.0
1425,55,0.34|0.46|0.6|0.48|0.46|0.69|0.67|9.0|1.0|2.0|3.0|5.0|1.0|2.0|8|2|9|9|2|5|8,0.5|0.39|0.5|0.4|0.79|0.44|0.52|2.0|1.0|2.0|4.0|5.0|1.0|2.0|3|2|3|2|2|5|6,0.42|0.43|0.55|0.44|0.62|0.56|0.6|9.0|1.0|2.0|4.0|5.0|2.0|2.0|3|2|3|2|2|5|8,22.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1426,55,0.34|0.46|0.6|0.48|0.46|0.69|0.67|9.0|1.0|2.0|3.0|5.0|1.0|2.0|8|2|9|9|2|5|8,0.5|0.39|0.5|0.4|0.79|0.44|0.52|2.0|1.0|2.0|4.0|5.0|1.0|2.0|3|2|3|2|2|5|6,0.42|0.43|0.55|0.44|0.62|0.56|0.6|9.0|1.0|2.0|3.0|5.0|1.0|2.0|8|2|3|9|2|5|8,23.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1427,55,0.34|0.46|0.6|0.48|0.46|0.69|0.67|9.0|1.0|2.0|3.0|5.0|1.0|2.0|8|2|9|9|2|5|8,0.5|0.39|0.5|0.4|0.79|0.44|0.52|2.0|1.0|2.0|4.0|5.0|1.0|2.0|3|2|3|2|2|5|6,0.42|0.43|0.55|0.44|0.62|0.56|0.6|8.0|1.0|2.0|3.0|5.0|1.0|2.0|3|2|9|9|2|5|6,24.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1428,55,0.34|0.46|0.6|0.48|0.46|0.69|0.67|9.0|1.0|2.0|3.0|5.0|1.0|2.0|8|2|9|9|2|5|8,0.5|0.39|0.5|0.4|0.79|0.44|0.52|2.0|1.0|2.0|4.0|5.0|1.0|2.0|3|2|3|2|2|5|6,0.42|0.43|0.55|0.44|0.62|0.56|0.6|5.0|2.0|2.0|4.0|6.0|4.0|2.0|8|2|3|9|2|5|6,25.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-3.0|-1.0|0.0|0.0|-1.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1429,55,0.34|0.46|0.6|0.48|0.46|0.69|0.67|9.0|1.0|2.0|3.0|5.0|1.0|2.0|8|2|9|9|2|5|8,0.5|0.39|0.5|0.4|0.79|0.44|0.52|2.0|1.0|2.0|4.0|5.0|1.0|2.0|3|2|3|2|2|5|6,0.42|0.43|0.55|0.44|0.62|0.56|0.6|9.0|1.0|2.0|3.0|5.0|1.0|2.0|3|2|3|9|2|5|6,26.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1430,56,0.58|0.75|0.82|0.04|0.11|0.39|0.92|2.0|1.0|2.0|4.0|5.0|1.0|2.0|8|2|3|9|2|5|6,0.11|0.56|0.59|0.97|0.74|0.7|0.19|6|23|17|3|4|2|20|3|8|3|2|2|5|9,0.34|0.66|0.7|0.5|0.42|0.54|0.56|6.0|1.0|2.0|3.0|4.0|1.0|2.0|3|8|3|9|2|5|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1431,56,0.58|0.75|0.82|0.04|0.11|0.39|0.92|2.0|1.0|2.0|4.0|5.0|1.0|2.0|8|2|3|9|2|5|6,0.11|0.56|0.59|0.97|0.74|0.7|0.19|6|23|17|3|4|2|20|3|8|3|2|2|5|9,0.52|0.05|0.0|0.52|0.88|0.55|0.49|6|23|17|3|4|2|20|3|8|3|9|2|5|9,2.0,-0.18|0.61|0.7|-0.02|-0.46|-0.01|0.07|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1432,56,0.58|0.75|0.82|0.04|0.11|0.39|0.92|2.0|1.0|2.0|4.0|5.0|1.0|2.0|8|2|3|9|2|5|6,0.11|0.56|0.59|0.97|0.74|0.7|0.19|6|23|17|3|4|2|20|3|8|3|2|2|5|9,0.03|0.74|0.23|0.35|0.43|0.58|0.76|2.0|23.0|2.0|3.0|5.0|1.0|2.0|8|2|3|9|2|5|6,3.0,0.31|-0.08|0.47|0.15|-0.01|-0.04|-0.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1433,56,0.58|0.75|0.82|0.04|0.11|0.39|0.92|2.0|1.0|2.0|4.0|5.0|1.0|2.0|8|2|3|9|2|5|6,0.11|0.56|0.59|0.97|0.74|0.7|0.19|6|23|17|3|4|2|20|3|8|3|2|2|5|9,0.96|0.4|0.48|0.79|0.01|0.35|0.28|6.0|23.0|2.0|4.0|5.0|1.0|2.0|3|8|3|9|2|5|9,4.0,-0.62|0.26|0.22|-0.29|0.41|0.19|0.28|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1434,56,0.58|0.75|0.82|0.04|0.11|0.39|0.92|2.0|1.0|2.0|4.0|5.0|1.0|2.0|8|2|3|9|2|5|6,0.11|0.56|0.59|0.97|0.74|0.7|0.19|6|23|17|3|4|2|20|3|8|3|2|2|5|9,0.34|0.66|0.7|0.5|0.42|0.54|0.56|6.0|1.0|2.0|4.0|4.0|1.0|2.0|8|2|3|9|2|5|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1435,56,0.58|0.75|0.82|0.04|0.11|0.39|0.92|2.0|1.0|2.0|4.0|5.0|1.0|2.0|8|2|3|9|2|5|6,0.11|0.56|0.59|0.97|0.74|0.7|0.19|6|23|17|3|4|2|20|3|8|3|2|2|5|9,0.98|0.24|0.16|0.49|0.12|0.15|0.96|2.0|1.0|2.0|4.0|4.0|1.0|2.0|3|8|3|2|2|5|6,6.0,-0.64|0.42|0.54|0.01|0.3|0.39|-0.4|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1436,56,0.58|0.75|0.82|0.04|0.11|0.39|0.92|2.0|1.0|2.0|4.0|5.0|1.0|2.0|8|2|3|9|2|5|6,0.11|0.56|0.59|0.97|0.74|0.7|0.19|6|23|17|3|4|2|20|3|8|3|2|2|5|9,0.34|0.66|0.7|0.5|0.42|0.54|0.56|2.0|23.0|16.0|3.0|5.0|2.0|20.0|3|8|3|2|2|5|9,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1437,56,0.58|0.75|0.82|0.04|0.11|0.39|0.92|2.0|1.0|2.0|4.0|5.0|1.0|2.0|8|2|3|9|2|5|6,0.11|0.56|0.59|0.97|0.74|0.7|0.19|6|23|17|3|4|2|20|3|8|3|2|2|5|9,0.34|0.66|0.7|0.5|0.42|0.54|0.56|4.0|2.0|3.0|3.0|5.0|1.0|2.0|8|2|3|2|2|5|9,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|-1.0|-1.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1438,56,0.58|0.75|0.82|0.04|0.11|0.39|0.92|2.0|1.0|2.0|4.0|5.0|1.0|2.0|8|2|3|9|2|5|6,0.11|0.56|0.59|0.97|0.74|0.7|0.19|6|23|17|3|4|2|20|3|8|3|2|2|5|9,0.34|0.66|0.7|0.5|0.42|0.54|0.56|2.0|1.0|17.0|4.0|5.0|2.0|20.0|7|3|2|2|2|4|5,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|1.0|0.0|0.0|1.0|1.0
1439,56,0.58|0.75|0.82|0.04|0.11|0.39|0.92|2.0|1.0|2.0|4.0|5.0|1.0|2.0|8|2|3|9|2|5|6,0.11|0.56|0.59|0.97|0.74|0.7|0.19|6|23|17|3|4|2|20|3|8|3|2|2|5|9,0.34|0.66|0.7|0.5|0.42|0.54|0.56|6.0|22.0|17.0|4.0|5.0|1.0|2.0|3|2|3|2|2|5|9,10.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1440,56,0.58|0.75|0.82|0.04|0.11|0.39|0.92|2.0|1.0|2.0|4.0|5.0|1.0|2.0|8|2|3|9|2|5|6,0.11|0.56|0.59|0.97|0.74|0.7|0.19|6|23|17|3|4|2|20|3|8|3|2|2|5|9,0.06|0.55|0.41|0.84|0.54|0.93|0.72|2.0|23.0|17.0|4.0|4.0|1.0|2.0|3|8|3|2|2|5|9,11.0,0.28|0.11|0.29|-0.34|-0.12|-0.39|-0.16|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1441,56,0.58|0.75|0.82|0.04|0.11|0.39|0.92|2.0|1.0|2.0|4.0|5.0|1.0|2.0|8|2|3|9|2|5|6,0.11|0.56|0.59|0.97|0.74|0.7|0.19|6|23|17|3|4|2|20|3|8|3|2|2|5|9,0.34|0.66|0.7|0.5|0.42|0.54|0.56|6.0|1.0|17.0|4.0|4.0|1.0|20.0|2|8|2|2|2|4|8,12.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|1.0
1442,56,0.58|0.75|0.82|0.04|0.11|0.39|0.92|2.0|1.0|2.0|4.0|5.0|1.0|2.0|8|2|3|9|2|5|6,0.11|0.56|0.59|0.97|0.74|0.7|0.19|6|23|17|3|4|2|20|3|8|3|2|2|5|9,0.34|0.66|0.7|0.5|0.42|0.54|0.56|2.0|23.0|2.0|3.0|4.0|1.0|2.0|8|2|4|2|2|5|9,13.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0
1443,56,0.58|0.75|0.82|0.04|0.11|0.39|0.92|2.0|1.0|2.0|4.0|5.0|1.0|2.0|8|2|3|9|2|5|6,0.11|0.56|0.59|0.97|0.74|0.7|0.19|6|23|17|3|4|2|20|3|8|3|2|2|5|9,0.34|0.66|0.7|0.5|0.42|0.54|0.56|6.0|23.0|2.0|4.0|4.0|2.0|20.0|3|2|3|9|2|5|9,14.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1444,56,0.58|0.75|0.82|0.04|0.11|0.39|0.92|2.0|1.0|2.0|4.0|5.0|1.0|2.0|8|2|3|9|2|5|6,0.11|0.56|0.59|0.97|0.74|0.7|0.19|6|23|17|3|4|2|20|3|8|3|2|2|5|9,0.63|0.43|0.44|0.24|0.68|0.2|0.14|6.0|1.0|17.0|3.0|5.0|1.0|20.0|3|2|3|9|2|5|9,15.0,-0.29|0.23|0.26|0.26|-0.26|0.34|0.42|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1445,56,0.58|0.75|0.82|0.04|0.11|0.39|0.92|2.0|1.0|2.0|4.0|5.0|1.0|2.0|8|2|3|9|2|5|6,0.11|0.56|0.59|0.97|0.74|0.7|0.19|6|23|17|3|4|2|20|3|8|3|2|2|5|9,0.34|0.66|0.7|0.5|0.42|0.54|0.56|6.0|1.0|17.0|4.0|4.0|2.0|2.0|8|8|3|9|2|5|6,16.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1446,56,0.58|0.75|0.82|0.04|0.11|0.39|0.92|2.0|1.0|2.0|4.0|5.0|1.0|2.0|8|2|3|9|2|5|6,0.11|0.56|0.59|0.97|0.74|0.7|0.19|6|23|17|3|4|2|20|3|8|3|2|2|5|9,0.34|0.66|0.7|0.5|0.42|0.54|0.56|6.0|2.0|2.0|3.0|5.0|2.0|2.0|3|2|3|2|2|5|9,17.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1447,56,0.58|0.75|0.82|0.04|0.11|0.39|0.92|2.0|1.0|2.0|4.0|5.0|1.0|2.0|8|2|3|9|2|5|6,0.11|0.56|0.59|0.97|0.74|0.7|0.19|6|23|17|3|4|2|20|3|8|3|2|2|5|9,0.34|0.66|0.7|0.5|0.42|0.54|0.56|5.0|1.0|17.0|3.0|4.0|2.0|2.0|8|2|3|2|2|5|6,18.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1448,56,0.58|0.75|0.82|0.04|0.11|0.39|0.92|2.0|1.0|2.0|4.0|5.0|1.0|2.0|8|2|3|9|2|5|6,0.11|0.56|0.59|0.97|0.74|0.7|0.19|6|23|17|3|4|2|20|3|8|3|2|2|5|9,0.34|0.66|0.7|0.5|0.42|0.54|0.56|6.0|1.0|17.0|3.0|5.0|1.0|20.0|3|8|3|2|2|5|6,19.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1449,56,0.58|0.75|0.82|0.04|0.11|0.39|0.92|2.0|1.0|2.0|4.0|5.0|1.0|2.0|8|2|3|9|2|5|6,0.11|0.56|0.59|0.97|0.74|0.7|0.19|6|23|17|3|4|2|20|3|8|3|2|2|5|9,0.34|0.66|0.7|0.5|0.42|0.54|0.56|2.0|1.0|2.0|3.0|5.0|1.0|2.0|2|3|3|2|2|6|7,20.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|0.0|0.0|0.0|-1.0|-1.0
1450,56,0.58|0.75|0.82|0.04|0.11|0.39|0.92|2.0|1.0|2.0|4.0|5.0|1.0|2.0|8|2|3|9|2|5|6,0.11|0.56|0.59|0.97|0.74|0.7|0.19|6|23|17|3|4|2|20|3|8|3|2|2|5|9,0.34|0.66|0.7|0.5|0.42|0.54|0.56|6.0|23.0|2.0|4.0|5.0|1.0|2.0|8|8|3|9|2|5|9,21.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1451,56,0.58|0.75|0.82|0.04|0.11|0.39|0.92|2.0|1.0|2.0|4.0|5.0|1.0|2.0|8|2|3|9|2|5|6,0.11|0.56|0.59|0.97|0.74|0.7|0.19|6|23|17|3|4|2|20|3|8|3|2|2|5|9,0.34|0.66|0.7|0.5|0.42|0.54|0.56|6.0|1.0|2.0|3.0|5.0|2.0|2.0|3|8|3|2|3|5|9,22.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
1452,56,0.58|0.75|0.82|0.04|0.11|0.39|0.92|2.0|1.0|2.0|4.0|5.0|1.0|2.0|8|2|3|9|2|5|6,0.11|0.56|0.59|0.97|0.74|0.7|0.19|6|23|17|3|4|2|20|3|8|3|2|2|5|9,0.34|0.66|0.7|0.5|0.42|0.54|0.56|6.0|1.0|2.0|4.0|4.0|2.0|2.0|3|8|3|9|2|5|6,23.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1453,56,0.58|0.75|0.82|0.04|0.11|0.39|0.92|2.0|1.0|2.0|4.0|5.0|1.0|2.0|8|2|3|9|2|5|6,0.11|0.56|0.59|0.97|0.74|0.7|0.19|6|23|17|3|4|2|20|3|8|3|2|2|5|9,0.34|0.66|0.7|0.5|0.42|0.54|0.56|6.0|24.0|20.0|6.0|4.0|2.0|4.0|3|8|3|9|2|5|6,24.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-3.0|-2.0|1.0|0.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1454,56,0.58|0.75|0.82|0.04|0.11|0.39|0.92|2.0|1.0|2.0|4.0|5.0|1.0|2.0|8|2|3|9|2|5|6,0.11|0.56|0.59|0.97|0.74|0.7|0.19|6|23|17|3|4|2|20|3|8|3|2|2|5|9,0.34|0.66|0.7|0.5|0.42|0.54|0.56|2.0|23.0|17.0|4.0|4.0|2.0|2.0|7|9|4|8|3|5|10,25.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|-1.0|1.0|-1.0|0.0|-1.0
1455,56,0.58|0.75|0.82|0.04|0.11|0.39|0.92|2.0|1.0|2.0|4.0|5.0|1.0|2.0|8|2|3|9|2|5|6,0.11|0.56|0.59|0.97|0.74|0.7|0.19|6|23|17|3|4|2|20|3|8|3|2|2|5|9,0.34|0.66|0.7|0.5|0.42|0.54|0.56|2.0|23.0|2.0|4.0|4.0|2.0|2.0|2|2|2|2|2|2|2,26.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|6.0|6.0|1.0|0.0|0.0|3.0|7.0
