,generation,mother,father,child,child_no,mutation
54,7,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|5|7|6|8|5|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|5|7|4|8|6|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|5|6|6|8|6|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
55,7,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|5|7|6|8|5|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|5|7|4|8|6|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|14.0|3.0|16.0|5|7|5|8|5|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
56,7,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|5|7|6|8|5|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|5|7|4|8|6|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|6|7|6|8|5|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
57,7,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|5|7|6|8|5|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|5|7|4|8|6|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|5|7|7|8|6|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
58,7,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|5|7|6|8|5|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|5|7|4|8|6|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|5|7|6|8|7|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
59,7,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|5|7|6|8|5|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|5|7|4|8|6|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|22.0|15.0|3.0|16.0|5|6|4|8|6|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
60,7,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|5|7|6|8|5|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|5|7|4|8|6|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|6|7|4|8|6|6,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
61,7,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|5|7|6|8|5|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|5|7|4|8|6|6,0.42|0.8|0.65|0.02|0.21|0.82|12.0|29.0|21.0|15.0|3.0|16.0|5|7|4|8|5|6,8.0,-0.26|-0.38000000000000006|-0.24000000000000005|0.6799999999999999|0.4700000000000001|-0.16999999999999993|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
62,7,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|5|7|6|8|5|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|5|7|4|8|6|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|6|8|6|7|7|7,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|0.0|1.0|-1.0|-1.0
63,8,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|5|7|6|8|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|6|7|6|8|5|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|6|7|6|7|5|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
64,8,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|5|7|6|8|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|6|7|6|8|5|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|5|7|6|8|7|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
65,8,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|5|7|6|8|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|6|7|6|8|5|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|20.0|15.0|3.0|16.0|6|7|6|9|7|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
66,8,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|5|7|6|8|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|6|7|6|8|5|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|6|7|6|8|5|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
67,8,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|5|7|6|8|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|6|7|6|8|5|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|6|7|7|8|5|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
68,8,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|5|7|6|8|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|6|7|6|8|5|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|22.0|15.0|3.0|16.0|6|7|6|8|5|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
69,8,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|5|7|6|8|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|6|7|6|8|5|6,0.04|0.48|0.36|0.79|0.87|0.91|12.0|29.0|21.0|15.0|3.0|16.0|5|7|6|8|7|6,7.0,0.12|-0.06|0.04999999999999999|-0.09000000000000008|-0.18999999999999995|-0.26|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
70,8,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|5|7|6|8|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|6|7|6|8|5|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|14.0|3.0|16.0|6|7|6|8|7|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
71,8,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|5|7|6|8|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|6|7|6|8|5|6,0.16|0.42|0.41|0.7|0.68|0.65|13.0|29.0|21.0|15.0|3.0|16.0|6|7|6|8|7|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
72,9,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|14.0|3.0|16.0|6|7|6|8|7|6,0.16|0.42|0.41|0.7|0.68|0.65|13.0|29.0|21.0|15.0|3.0|16.0|6|7|6|8|7|6,0.38|0.66|0.76|0.58|0.46|0.91|12.0|29.0|21.0|14.0|3.0|16.0|6|7|6|8|7|6,1.0,-0.22|-0.24000000000000005|-0.35000000000000003|0.12|0.22000000000000003|-0.26|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
73,9,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|14.0|3.0|16.0|6|7|6|8|7|6,0.16|0.42|0.41|0.7|0.68|0.65|13.0|29.0|21.0|15.0|3.0|16.0|6|7|6|8|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|22.0|15.0|3.0|16.0|6|7|6|9|7|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
74,9,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|14.0|3.0|16.0|6|7|6|8|7|6,0.16|0.42|0.41|0.7|0.68|0.65|13.0|29.0|21.0|15.0|3.0|16.0|6|7|6|8|7|6,0.89|0.92|0.7|0.91|0.11|0.22|13.0|29.0|21.0|14.0|3.0|16.0|6|7|6|8|7|6,3.0,-0.73|-0.5|-0.29|-0.21000000000000008|0.5700000000000001|0.43000000000000005|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
75,9,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|14.0|3.0|16.0|6|7|6|8|7|6,0.16|0.42|0.41|0.7|0.68|0.65|13.0|29.0|21.0|15.0|3.0|16.0|6|7|6|8|7|6,0.12|0.08|0.19|0.34|0.64|0.51|13.0|29.0|21.0|15.0|3.0|16.0|6|7|6|8|7|6,4.0,0.04000000000000001|0.33999999999999997|0.21999999999999997|0.35999999999999993|0.040000000000000036|0.14|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
76,9,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|14.0|3.0|16.0|6|7|6|8|7|6,0.16|0.42|0.41|0.7|0.68|0.65|13.0|29.0|21.0|15.0|3.0|16.0|6|7|6|8|7|6,0.11|0.64|0.84|0.45|0.68|0.75|13.0|29.0|21.0|15.0|3.0|16.0|6|7|6|8|7|6,5.0,0.05|-0.22000000000000003|-0.43|0.24999999999999994|0.0|-0.09999999999999998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
77,9,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|14.0|3.0|16.0|6|7|6|8|7|6,0.16|0.42|0.41|0.7|0.68|0.65|13.0|29.0|21.0|15.0|3.0|16.0|6|7|6|8|7|6,0.92|0.32|0.18|0.95|0.82|0.75|12.0|29.0|21.0|14.0|3.0|16.0|6|7|6|8|7|6,6.0,-0.76|0.09999999999999998|0.22999999999999998|-0.25|-0.1399999999999999|-0.09999999999999998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
78,9,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|14.0|3.0|16.0|6|7|6|8|7|6,0.16|0.42|0.41|0.7|0.68|0.65|13.0|29.0|21.0|15.0|3.0|16.0|6|7|6|8|7|6,0.16|0.42|0.41|0.7|0.68|0.65|13.0|29.0|21.0|15.0|3.0|16.0|6|7|6|7|7|6,7.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
79,9,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|14.0|3.0|16.0|6|7|6|8|7|6,0.16|0.42|0.41|0.7|0.68|0.65|13.0|29.0|21.0|15.0|3.0|16.0|6|7|6|8|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|6|7|7|8|7|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
80,9,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|14.0|3.0|16.0|6|7|6|8|7|6,0.16|0.42|0.41|0.7|0.68|0.65|13.0|29.0|21.0|15.0|3.0|16.0|6|7|6|8|7|6,0.16|0.42|0.41|0.7|0.68|0.65|13.0|30.0|21.0|14.0|3.0|16.0|6|6|6|8|7|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
81,10,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|6|7|7|8|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|20.0|15.0|3.0|16.0|6|7|6|9|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|20.0|15.0|3.0|16.0|6|7|6|8|6|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
82,10,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|6|7|7|8|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|20.0|15.0|3.0|16.0|6|7|6|9|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|20.0|15.0|3.0|16.0|5|7|7|8|7|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
83,10,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|6|7|7|8|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|20.0|15.0|3.0|16.0|6|7|6|9|7|6,0.71|0.55|0.12|0.51|0.24|0.11|12.0|29.0|21.0|15.0|3.0|16.0|6|7|7|9|7|6,3.0,-0.5499999999999999|-0.13000000000000006|0.29|0.18999999999999995|0.44000000000000006|0.54|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
84,10,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|6|7|7|8|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|20.0|15.0|3.0|16.0|6|7|6|9|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|20.0|15.0|3.0|16.0|6|7|7|7|7|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
85,10,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|6|7|7|8|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|20.0|15.0|3.0|16.0|6|7|6|9|7|6,0.93|0.2|0.52|0.86|0.09|0.84|12.0|29.0|20.0|15.0|3.0|16.0|6|7|6|9|7|6,5.0,-0.77|0.21999999999999997|-0.11000000000000004|-0.16000000000000003|0.5900000000000001|-0.18999999999999995|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
86,10,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|6|7|7|8|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|20.0|15.0|3.0|16.0|6|7|6|9|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|22.0|15.0|6.0|16.0|6|7|6|9|7|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
87,10,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|6|7|7|8|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|20.0|15.0|3.0|16.0|6|7|6|9|7|6,0.55|0.28|0.82|0.57|0.22|0.18|12.0|29.0|21.0|15.0|3.0|16.0|6|7|6|8|7|6,7.0,-0.39|0.13999999999999996|-0.41|0.13|0.4600000000000001|0.47000000000000003|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
88,10,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|6|7|7|8|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|20.0|15.0|3.0|16.0|6|7|6|9|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|20.0|15.0|3.0|16.0|7|8|6|9|7|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|0.0|0.0|0.0|0.0
89,10,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|6|7|7|8|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|20.0|15.0|3.0|16.0|6|7|6|9|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|20.0|16.0|3.0|16.0|6|7|7|9|7|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
90,11,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|20.0|15.0|3.0|16.0|7|8|6|9|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|6|7|7|8|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|20.0|15.0|3.0|16.0|7|8|6|7|7|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
91,11,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|20.0|15.0|3.0|16.0|7|8|6|9|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|6|7|7|8|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|20.0|15.0|3.0|16.0|6|6|6|8|7|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
92,11,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|20.0|15.0|3.0|16.0|7|8|6|9|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|6|7|7|8|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|20.0|16.0|3.0|16.0|7|8|7|8|7|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
93,11,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|20.0|15.0|3.0|16.0|7|8|6|9|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|6|7|7|8|7|6,0.38|0.43|0.44|0.69|0.07|0.92|12.0|29.0|20.0|15.0|3.0|16.0|7|7|7|9|7|6,4.0,-0.22|-0.010000000000000009|-0.030000000000000027|0.010000000000000009|0.6100000000000001|-0.27|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
94,11,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|20.0|15.0|3.0|16.0|7|8|6|9|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|6|7|7|8|7|6,0.16|0.42|0.41|0.7|0.68|0.65|14.0|29.0|22.0|17.0|3.0|15.0|7|8|6|9|7|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0.0|-2.0|-2.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
95,11,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|20.0|15.0|3.0|16.0|7|8|6|9|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|6|7|7|8|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|20.0|14.0|3.0|16.0|8|7|6|9|7|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
96,11,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|20.0|15.0|3.0|16.0|7|8|6|9|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|6|7|7|8|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|20.0|15.0|3.0|16.0|6|8|6|9|7|6,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
97,11,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|20.0|15.0|3.0|16.0|7|8|6|9|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|6|7|7|8|7|6,0.52|0.7|0.32|0.15|0.38|0.5|12.0|29.0|21.0|15.0|3.0|16.0|6|8|7|9|7|6,8.0,-0.36|-0.27999999999999997|0.08999999999999997|0.5499999999999999|0.30000000000000004|0.15000000000000002|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
98,11,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|20.0|15.0|3.0|16.0|7|8|6|9|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|21.0|15.0|3.0|16.0|6|7|7|8|7|6,0.42|0.54|0.21|0.97|0.9|0.99|12.0|29.0|20.0|15.0|3.0|16.0|7|8|6|8|7|6,9.0,-0.26|-0.12000000000000005|0.19999999999999998|-0.27|-0.21999999999999997|-0.33999999999999997|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
99,12,0.52|0.7|0.32|0.15|0.38|0.5|12.0|29.0|21.0|15.0|3.0|16.0|6|8|7|9|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|20.0|15.0|3.0|16.0|7|8|6|9|7|6,0.34|0.56|0.36|0.42|0.53|0.57|12.0|29.0|20.0|16.0|3.0|16.0|7|8|6|9|7|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
100,12,0.52|0.7|0.32|0.15|0.38|0.5|12.0|29.0|21.0|15.0|3.0|16.0|6|8|7|9|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|20.0|15.0|3.0|16.0|7|8|6|9|7|6,0.58|0.9|0.42|0.81|0.43|0.27|12.0|29.0|20.0|15.0|3.0|16.0|7|8|6|9|7|6,2.0,-0.23999999999999994|-0.33999999999999997|-0.06|-0.39000000000000007|0.10000000000000003|0.29999999999999993|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
101,12,0.52|0.7|0.32|0.15|0.38|0.5|12.0|29.0|21.0|15.0|3.0|16.0|6|8|7|9|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|20.0|15.0|3.0|16.0|7|8|6|9|7|6,0.34|0.56|0.36|0.42|0.53|0.57|12.0|29.0|19.0|15.0|3.0|16.0|7|8|6|9|7|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
102,12,0.52|0.7|0.32|0.15|0.38|0.5|12.0|29.0|21.0|15.0|3.0|16.0|6|8|7|9|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|20.0|15.0|3.0|16.0|7|8|6|9|7|6,0.34|0.56|0.36|0.42|0.53|0.57|14.0|30.0|20.0|17.0|4.0|18.0|6|8|7|9|7|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|-2.0|-1.0|1.0|-2.0|-1.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0
103,12,0.52|0.7|0.32|0.15|0.38|0.5|12.0|29.0|21.0|15.0|3.0|16.0|6|8|7|9|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|20.0|15.0|3.0|16.0|7|8|6|9|7|6,0.34|0.56|0.36|0.42|0.53|0.57|12.0|29.0|21.0|14.0|3.0|16.0|7|8|6|9|7|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
104,12,0.52|0.7|0.32|0.15|0.38|0.5|12.0|29.0|21.0|15.0|3.0|16.0|6|8|7|9|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|20.0|15.0|3.0|16.0|7|8|6|9|7|6,0.34|0.56|0.36|0.42|0.53|0.57|12.0|29.0|20.0|15.0|3.0|16.0|7|8|7|9|7|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
105,12,0.52|0.7|0.32|0.15|0.38|0.5|12.0|29.0|21.0|15.0|3.0|16.0|6|8|7|9|7|6,0.16|0.42|0.41|0.7|0.68|0.65|12.0|29.0|20.0|15.0|3.0|16.0|7|8|6|9|7|6,0.62|0.88|0.42|0.0|0.47|0.69|12.0|29.0|20.0|15.0|3.0|16.0|7|8|6|9|7|6,7.0,-0.27999999999999997|-0.31999999999999995|-0.06|0.42|0.06000000000000005|-0.12|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
