,generation,mother,father,child,child_no,mutation
111,13,0.61|0.4|0.86|0.69|6.0|8.0|8.0|8.0|5|6|8|6,0.49|0.32|0.82|0.66|6|8|8|8|5|6|7|6,0.55|0.36|0.84|0.68|6.0|7.0|8.0|8.0|5|6|8|6,4.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
112,13,0.61|0.4|0.86|0.69|6.0|8.0|8.0|8.0|5|6|8|6,0.49|0.32|0.82|0.66|6|8|8|8|5|6|7|6,0.55|0.36|0.84|0.68|6.0|8.0|9.0|8.0|5|6|8|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
113,13,0.61|0.4|0.86|0.69|6.0|8.0|8.0|8.0|5|6|8|6,0.49|0.32|0.82|0.66|6|8|8|8|5|6|7|6,0.55|0.36|0.84|0.68|6.0|8.0|8.0|8.0|4|6|8|7,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|-1.0
114,13,0.61|0.4|0.86|0.69|6.0|8.0|8.0|8.0|5|6|8|6,0.49|0.32|0.82|0.66|6|8|8|8|5|6|7|6,0.55|0.36|0.84|0.68|6.0|8.0|8.0|8.0|5|6|6|6,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
115,13,0.61|0.4|0.86|0.69|6.0|8.0|8.0|8.0|5|6|8|6,0.49|0.32|0.82|0.66|6|8|8|8|5|6|7|6,0.55|0.36|0.84|0.68|6.0|8.0|8.0|8.0|6|5|8|7,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0|0.0|-1.0
116,13,0.61|0.4|0.86|0.69|6.0|8.0|8.0|8.0|5|6|8|6,0.49|0.32|0.82|0.66|6|8|8|8|5|6|7|6,0.55|0.36|0.84|0.68|6.0|7.0|8.0|8.0|5|6|7|6,9.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
117,14,0.55|0.34|0.67|0.78|6|9|8|8|6|7|7|6,0.55|0.36|0.84|0.68|6.0|8.0|9.0|8.0|5|6|8|6,0.33|0.59|0.47|0.14|6.0|8.0|8.0|8.0|5|7|7|6,1.0,0.22000000000000003|-0.24|0.29000000000000004|0.59|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
118,14,0.55|0.34|0.67|0.78|6|9|8|8|6|7|7|6,0.55|0.36|0.84|0.68|6.0|8.0|9.0|8.0|5|6|8|6,0.65|0.23|0.94|1.0|6.0|9.0|9.0|8.0|6|7|8|6,2.0,-0.09999999999999998|0.11999999999999997|-0.17999999999999994|-0.27|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
119,14,0.55|0.34|0.67|0.78|6|9|8|8|6|7|7|6,0.55|0.36|0.84|0.68|6.0|8.0|9.0|8.0|5|6|8|6,0.55|0.35|0.76|0.73|6.0|7.0|8.0|8.0|6|7|8|6,3.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|-1.0|0.0|0.0
120,14,0.55|0.34|0.67|0.78|6|9|8|8|6|7|7|6,0.55|0.36|0.84|0.68|6.0|8.0|9.0|8.0|5|6|8|6,0.55|0.35|0.76|0.73|6.0|8.0|8.0|8.0|5|5|7|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
121,14,0.55|0.34|0.67|0.78|6|9|8|8|6|7|7|6,0.55|0.36|0.84|0.68|6.0|8.0|9.0|8.0|5|6|8|6,0.55|0.35|0.76|0.73|8.0|11.0|12.0|11.0|5|7|7|6,5.0,0.0|0.0|0.0|0.0|-2.0|-3.0|-3.0|-3.0|0.0|0.0|0.0|0.0
122,14,0.55|0.34|0.67|0.78|6|9|8|8|6|7|7|6,0.55|0.36|0.84|0.68|6.0|8.0|9.0|8.0|5|6|8|6,0.63|0.45|0.64|0.16|6.0|8.0|9.0|8.0|5|7|8|6,6.0,-0.07999999999999996|-0.10000000000000003|0.12|0.57|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
123,14,0.55|0.34|0.67|0.78|6|9|8|8|6|7|7|6,0.55|0.36|0.84|0.68|6.0|8.0|9.0|8.0|5|6|8|6,0.9|0.37|0.65|0.22|6.0|9.0|8.0|8.0|5|7|7|6,7.0,-0.35|-0.020000000000000018|0.10999999999999999|0.51|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
124,14,0.55|0.34|0.67|0.78|6|9|8|8|6|7|7|6,0.55|0.36|0.84|0.68|6.0|8.0|9.0|8.0|5|6|8|6,0.55|0.35|0.76|0.73|6.0|8.0|8.0|8.0|6|7|7|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
125,14,0.55|0.34|0.67|0.78|6|9|8|8|6|7|7|6,0.55|0.36|0.84|0.68|6.0|8.0|9.0|8.0|5|6|8|6,0.55|0.35|0.76|0.73|7.0|8.0|8.0|8.0|6|7|7|6,9.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
126,15,0.55|0.35|0.76|0.73|6.0|8.0|8.0|8.0|6|7|7|6,0.55|0.35|0.76|0.73|7.0|8.0|8.0|8.0|6|7|7|6,0.55|0.35|0.76|0.73|8.0|8.0|8.0|8.0|6|8|7|6,1.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
127,15,0.55|0.35|0.76|0.73|6.0|8.0|8.0|8.0|6|7|7|6,0.55|0.35|0.76|0.73|7.0|8.0|8.0|8.0|6|7|7|6,0.55|0.35|0.76|0.73|6.0|8.0|8.0|8.0|6|7|8|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
128,15,0.55|0.35|0.76|0.73|6.0|8.0|8.0|8.0|6|7|7|6,0.55|0.35|0.76|0.73|7.0|8.0|8.0|8.0|6|7|7|6,0.55|0.35|0.76|0.73|6.0|8.0|8.0|8.0|6|8|7|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
129,15,0.55|0.35|0.76|0.73|6.0|8.0|8.0|8.0|6|7|7|6,0.55|0.35|0.76|0.73|7.0|8.0|8.0|8.0|6|7|7|6,0.78|0.74|0.18|0.48|6.0|8.0|8.0|8.0|6|7|7|6,4.0,-0.22999999999999998|-0.39|0.5800000000000001|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
130,15,0.55|0.35|0.76|0.73|6.0|8.0|8.0|8.0|6|7|7|6,0.55|0.35|0.76|0.73|7.0|8.0|8.0|8.0|6|7|7|6,0.27|0.83|0.91|0.1|7.0|8.0|8.0|8.0|6|7|7|6,5.0,0.28|-0.48|-0.15000000000000002|0.63|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
131,15,0.55|0.35|0.76|0.73|6.0|8.0|8.0|8.0|6|7|7|6,0.55|0.35|0.76|0.73|7.0|8.0|8.0|8.0|6|7|7|6,0.55|0.35|0.76|0.73|7.0|8.0|7.0|8.0|6|7|7|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
132,15,0.55|0.35|0.76|0.73|6.0|8.0|8.0|8.0|6|7|7|6,0.55|0.35|0.76|0.73|7.0|8.0|8.0|8.0|6|7|7|6,0.55|0.35|0.76|0.73|7.0|8.0|8.0|8.0|6|8|7|6,7.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
133,15,0.55|0.35|0.76|0.73|6.0|8.0|8.0|8.0|6|7|7|6,0.55|0.35|0.76|0.73|7.0|8.0|8.0|8.0|6|7|7|6,0.55|0.35|0.76|0.73|7.0|8.0|8.0|8.0|6|6|7|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
134,15,0.55|0.35|0.76|0.73|6.0|8.0|8.0|8.0|6|7|7|6,0.55|0.35|0.76|0.73|7.0|8.0|8.0|8.0|6|7|7|6,0.55|0.35|0.76|0.73|6.0|8.0|9.0|8.0|6|7|7|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
135,16,0.55|0.35|0.76|0.73|6.0|8.0|8.0|8.0|6|8|7|6,0.55|0.35|0.76|0.73|8.0|8.0|8.0|8.0|6|8|7|6,0.55|0.35|0.76|0.73|8.0|7.0|8.0|8.0|6|8|7|6,1.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
136,16,0.55|0.35|0.76|0.73|6.0|8.0|8.0|8.0|6|8|7|6,0.55|0.35|0.76|0.73|8.0|8.0|8.0|8.0|6|8|7|6,0.55|0.35|0.76|0.73|8.0|11.0|10.0|8.0|6|8|7|6,2.0,0.0|0.0|0.0|0.0|0.0|-3.0|-2.0|0.0|0.0|0.0|0.0|0.0
137,16,0.55|0.35|0.76|0.73|6.0|8.0|8.0|8.0|6|8|7|6,0.55|0.35|0.76|0.73|8.0|8.0|8.0|8.0|6|8|7|6,0.55|0.35|0.76|0.73|6.0|8.0|7.0|8.0|6|8|8|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|-1.0|0.0
138,16,0.55|0.35|0.76|0.73|6.0|8.0|8.0|8.0|6|8|7|6,0.55|0.35|0.76|0.73|8.0|8.0|8.0|8.0|6|8|7|6,0.37|0.69|0.85|0.67|6.0|8.0|8.0|8.0|6|8|7|6,4.0,0.18000000000000005|-0.33999999999999997|-0.08999999999999997|0.05999999999999994|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
139,16,0.55|0.35|0.76|0.73|6.0|8.0|8.0|8.0|6|8|7|6,0.55|0.35|0.76|0.73|8.0|8.0|8.0|8.0|6|8|7|6,0.55|0.35|0.76|0.73|6.0|8.0|8.0|8.0|6|8|8|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
140,16,0.55|0.35|0.76|0.73|6.0|8.0|8.0|8.0|6|8|7|6,0.55|0.35|0.76|0.73|8.0|8.0|8.0|8.0|6|8|7|6,0.55|0.35|0.76|0.73|6.0|9.0|8.0|8.0|6|8|7|6,6.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
141,16,0.55|0.35|0.76|0.73|6.0|8.0|8.0|8.0|6|8|7|6,0.55|0.35|0.76|0.73|8.0|8.0|8.0|8.0|6|8|7|6,0.55|0.35|0.76|0.73|8.0|8.0|8.0|8.0|6|8|6|7,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0
142,16,0.55|0.35|0.76|0.73|6.0|8.0|8.0|8.0|6|8|7|6,0.55|0.35|0.76|0.73|8.0|8.0|8.0|8.0|6|8|7|6,0.55|0.35|0.76|0.73|8.0|8.0|7.0|8.0|5|8|7|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0
143,16,0.55|0.35|0.76|0.73|6.0|8.0|8.0|8.0|6|8|7|6,0.55|0.35|0.76|0.73|8.0|8.0|8.0|8.0|6|8|7|6,0.55|0.35|0.76|0.73|8.0|8.0|8.0|8.0|6|9|7|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
144,17,0.55|0.35|0.76|0.73|6.0|8.0|8.0|8.0|6|8|8|6,0.55|0.35|0.76|0.73|6.0|9.0|8.0|8.0|6|8|7|6,0.55|0.35|0.76|0.73|9.0|9.0|9.0|11.0|6|8|7|6,1.0,0.0|0.0|0.0|0.0|-3.0|-1.0|-1.0|-3.0|0.0|0.0|0.0|0.0
145,17,0.55|0.35|0.76|0.73|6.0|8.0|8.0|8.0|6|8|8|6,0.55|0.35|0.76|0.73|6.0|9.0|8.0|8.0|6|8|7|6,0.55|0.35|0.76|0.73|8.0|8.0|11.0|11.0|6|8|7|6,2.0,0.0|0.0|0.0|0.0|-2.0|0.0|-3.0|-3.0|0.0|0.0|0.0|0.0
146,17,0.55|0.35|0.76|0.73|6.0|8.0|8.0|8.0|6|8|8|6,0.55|0.35|0.76|0.73|6.0|9.0|8.0|8.0|6|8|7|6,0.55|0.35|0.76|0.73|6.0|8.0|8.0|8.0|5|8|7|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
147,17,0.55|0.35|0.76|0.73|6.0|8.0|8.0|8.0|6|8|8|6,0.55|0.35|0.76|0.73|6.0|9.0|8.0|8.0|6|8|7|6,0.55|0.35|0.76|0.73|6.0|8.0|8.0|8.0|6|8|7|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
148,17,0.55|0.35|0.76|0.73|6.0|8.0|8.0|8.0|6|8|8|6,0.55|0.35|0.76|0.73|6.0|9.0|8.0|8.0|6|8|7|6,0.55|0.35|0.76|0.73|6.0|8.0|8.0|8.0|6|7|7|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
149,17,0.55|0.35|0.76|0.73|6.0|8.0|8.0|8.0|6|8|8|6,0.55|0.35|0.76|0.73|6.0|9.0|8.0|8.0|6|8|7|6,0.6|0.58|0.83|0.81|6.0|8.0|8.0|8.0|6|8|8|6,6.0,-0.04999999999999993|-0.22999999999999998|-0.06999999999999995|-0.08000000000000007|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
150,17,0.55|0.35|0.76|0.73|6.0|8.0|8.0|8.0|6|8|8|6,0.55|0.35|0.76|0.73|6.0|9.0|8.0|8.0|6|8|7|6,0.55|0.35|0.76|0.73|6.0|8.0|9.0|8.0|6|8|9|6,7.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|-1.0|0.0
151,17,0.55|0.35|0.76|0.73|6.0|8.0|8.0|8.0|6|8|8|6,0.55|0.35|0.76|0.73|6.0|9.0|8.0|8.0|6|8|7|6,0.55|0.35|0.76|0.73|6.0|8.0|8.0|8.0|6|8|7|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
152,17,0.55|0.35|0.76|0.73|6.0|8.0|8.0|8.0|6|8|8|6,0.55|0.35|0.76|0.73|6.0|9.0|8.0|8.0|6|8|7|6,0.55|0.35|0.76|0.73|6.0|8.0|8.0|8.0|6|8|8|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
153,18,0.55|0.35|0.76|0.73|8.0|8.0|8.0|8.0|6|8|6|7,0.37|0.69|0.85|0.67|6.0|8.0|8.0|8.0|6|8|7|6,0.46|0.52|0.8|0.7|8.0|8.0|8.0|8.0|7|8|7|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
154,18,0.55|0.35|0.76|0.73|8.0|8.0|8.0|8.0|6|8|6|7,0.37|0.69|0.85|0.67|6.0|8.0|8.0|8.0|6|8|7|6,0.46|0.52|0.8|0.7|8.0|8.0|8.0|8.0|6|9|6|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0|1.0
155,18,0.55|0.35|0.76|0.73|8.0|8.0|8.0|8.0|6|8|6|7,0.37|0.69|0.85|0.67|6.0|8.0|8.0|8.0|6|8|7|6,0.46|0.52|0.8|0.7|7.0|8.0|8.0|8.0|6|8|6|7,3.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
156,18,0.55|0.35|0.76|0.73|8.0|8.0|8.0|8.0|6|8|6|7,0.37|0.69|0.85|0.67|6.0|8.0|8.0|8.0|6|8|7|6,0.46|0.52|0.8|0.7|8.0|8.0|8.0|8.0|7|8|7|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
157,18,0.55|0.35|0.76|0.73|8.0|8.0|8.0|8.0|6|8|6|7,0.37|0.69|0.85|0.67|6.0|8.0|8.0|8.0|6|8|7|6,0.46|0.52|0.8|0.7|7.0|7.0|10.0|11.0|6|8|7|6,5.0,0.0|0.0|0.0|0.0|1.0|1.0|-2.0|-3.0|0.0|0.0|0.0|0.0
158,18,0.55|0.35|0.76|0.73|8.0|8.0|8.0|8.0|6|8|6|7,0.37|0.69|0.85|0.67|6.0|8.0|8.0|8.0|6|8|7|6,0.99|0.42|0.2|0.21|6.0|8.0|8.0|8.0|6|8|6|7,6.0,-0.53|0.10000000000000003|0.6000000000000001|0.49|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
159,18,0.55|0.35|0.76|0.73|8.0|8.0|8.0|8.0|6|8|6|7,0.37|0.69|0.85|0.67|6.0|8.0|8.0|8.0|6|8|7|6,0.14|0.89|0.35|0.19|6.0|8.0|8.0|8.0|6|8|7|6,7.0,0.32|-0.37|0.45000000000000007|0.51|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
160,18,0.55|0.35|0.76|0.73|8.0|8.0|8.0|8.0|6|8|6|7,0.37|0.69|0.85|0.67|6.0|8.0|8.0|8.0|6|8|7|6,0.22|0.28|0.42|0.98|8.0|8.0|8.0|8.0|6|8|7|6,8.0,0.24000000000000002|0.24|0.38000000000000006|-0.28|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
161,18,0.55|0.35|0.76|0.73|8.0|8.0|8.0|8.0|6|8|6|7,0.37|0.69|0.85|0.67|6.0|8.0|8.0|8.0|6|8|7|6,0.46|0.52|0.8|0.7|6.0|8.0|8.0|8.0|6|7|7|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
162,19,0.55|0.35|0.76|0.73|8.0|8.0|8.0|8.0|6|8|6|7,0.55|0.35|0.76|0.73|6.0|8.0|9.0|8.0|6|8|9|6,0.55|0.35|0.76|0.73|6.0|8.0|8.0|8.0|6|7|6|7,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
163,19,0.55|0.35|0.76|0.73|8.0|8.0|8.0|8.0|6|8|6|7,0.55|0.35|0.76|0.73|6.0|8.0|9.0|8.0|6|8|9|6,0.42|0.26|0.93|0.2|6.0|8.0|9.0|8.0|6|8|9|7,2.0,0.13000000000000006|0.08999999999999997|-0.17000000000000004|0.53|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
164,19,0.55|0.35|0.76|0.73|8.0|8.0|8.0|8.0|6|8|6|7,0.55|0.35|0.76|0.73|6.0|8.0|9.0|8.0|6|8|9|6,0.55|0.35|0.76|0.73|6.0|8.0|7.0|8.0|6|9|6|7,3.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|-1.0|0.0|0.0
165,19,0.55|0.35|0.76|0.73|8.0|8.0|8.0|8.0|6|8|6|7,0.55|0.35|0.76|0.73|6.0|8.0|9.0|8.0|6|8|9|6,0.55|0.35|0.76|0.73|6.0|8.0|9.0|8.0|6|9|9|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
166,19,0.55|0.35|0.76|0.73|8.0|8.0|8.0|8.0|6|8|6|7,0.55|0.35|0.76|0.73|6.0|8.0|9.0|8.0|6|8|9|6,0.19|0.6|0.31|0.23|6.0|8.0|8.0|8.0|6|8|9|7,5.0,0.36000000000000004|-0.25|0.45|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
167,19,0.55|0.35|0.76|0.73|8.0|8.0|8.0|8.0|6|8|6|7,0.55|0.35|0.76|0.73|6.0|8.0|9.0|8.0|6|8|9|6,0.55|0.35|0.76|0.73|7.0|8.0|8.0|8.0|6|9|6|6,6.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
168,19,0.55|0.35|0.76|0.73|8.0|8.0|8.0|8.0|6|8|6|7,0.55|0.35|0.76|0.73|6.0|8.0|9.0|8.0|6|8|9|6,0.87|0.9|0.23|0.07|6.0|8.0|9.0|8.0|6|8|9|7,7.0,-0.31999999999999995|-0.55|0.53|0.6599999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
169,19,0.55|0.35|0.76|0.73|8.0|8.0|8.0|8.0|6|8|6|7,0.55|0.35|0.76|0.73|6.0|8.0|9.0|8.0|6|8|9|6,0.55|0.35|0.76|0.73|6.0|8.0|8.0|8.0|6|8|6|7,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
170,19,0.55|0.35|0.76|0.73|8.0|8.0|8.0|8.0|6|8|6|7,0.55|0.35|0.76|0.73|6.0|8.0|9.0|8.0|6|8|9|6,0.47|0.14|0.9|0.3|6.0|8.0|8.0|8.0|6|8|6|7,9.0,0.08000000000000007|0.20999999999999996|-0.14|0.43|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
171,20,0.42|0.26|0.93|0.2|6.0|8.0|9.0|8.0|6|8|9|7,0.99|0.42|0.2|0.21|6.0|8.0|8.0|8.0|6|8|6|7,0.7|0.34|0.57|0.2|6.0|8.0|9.0|8.0|5|8|7|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|-1.0|1.0
172,20,0.42|0.26|0.93|0.2|6.0|8.0|9.0|8.0|6|8|9|7,0.99|0.42|0.2|0.21|6.0|8.0|8.0|8.0|6|8|6|7,0.7|0.34|0.57|0.2|6.0|8.0|8.0|8.0|6|7|6|7,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
173,20,0.42|0.26|0.93|0.2|6.0|8.0|9.0|8.0|6|8|9|7,0.99|0.42|0.2|0.21|6.0|8.0|8.0|8.0|6|8|6|7,0.7|0.34|0.57|0.2|6.0|8.0|8.0|8.0|7|8|6|7,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
174,20,0.42|0.26|0.93|0.2|6.0|8.0|9.0|8.0|6|8|9|7,0.99|0.42|0.2|0.21|6.0|8.0|8.0|8.0|6|8|6|7,0.7|0.34|0.57|0.2|6.0|8.0|8.0|8.0|6|8|7|7,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
175,20,0.42|0.26|0.93|0.2|6.0|8.0|9.0|8.0|6|8|9|7,0.99|0.42|0.2|0.21|6.0|8.0|8.0|8.0|6|8|6|7,0.43|0.93|0.6|0.88|6.0|8.0|8.0|8.0|6|8|9|7,5.0,0.26999999999999996|-0.5900000000000001|-0.030000000000000027|-0.6799999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
176,20,0.42|0.26|0.93|0.2|6.0|8.0|9.0|8.0|6|8|9|7,0.99|0.42|0.2|0.21|6.0|8.0|8.0|8.0|6|8|6|7,0.12|0.94|0.3|0.88|6.0|8.0|9.0|8.0|6|8|9|7,6.0,0.58|-0.5999999999999999|0.26999999999999996|-0.6799999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
177,20,0.42|0.26|0.93|0.2|6.0|8.0|9.0|8.0|6|8|9|7,0.99|0.42|0.2|0.21|6.0|8.0|8.0|8.0|6|8|6|7,0.7|0.34|0.57|0.2|6.0|8.0|8.0|8.0|6|8|10|7,7.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|-1.0|0.0
178,20,0.42|0.26|0.93|0.2|6.0|8.0|9.0|8.0|6|8|9|7,0.99|0.42|0.2|0.21|6.0|8.0|8.0|8.0|6|8|6|7,0.7|0.34|0.57|0.2|6.0|9.0|8.0|8.0|6|8|6|7,8.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
179,20,0.42|0.26|0.93|0.2|6.0|8.0|9.0|8.0|6|8|9|7,0.99|0.42|0.2|0.21|6.0|8.0|8.0|8.0|6|8|6|7,0.52|0.96|0.02|0.14|6.0|8.0|9.0|8.0|6|8|6|7,9.0,0.17999999999999994|-0.6199999999999999|0.5499999999999999|0.06|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
180,21,0.12|0.94|0.3|0.88|6.0|8.0|9.0|8.0|6|8|9|7,0.7|0.34|0.57|0.2|6.0|8.0|8.0|8.0|6|8|7|7,0.41|0.64|0.43|0.54|6.0|8.0|8.0|8.0|6|8|10|7,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
181,21,0.12|0.94|0.3|0.88|6.0|8.0|9.0|8.0|6|8|9|7,0.7|0.34|0.57|0.2|6.0|8.0|8.0|8.0|6|8|7|7,0.76|0.77|0.5|0.83|6.0|8.0|8.0|8.0|6|8|9|7,2.0,-0.35000000000000003|-0.13|-0.07|-0.2899999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
182,21,0.12|0.94|0.3|0.88|6.0|8.0|9.0|8.0|6|8|9|7,0.7|0.34|0.57|0.2|6.0|8.0|8.0|8.0|6|8|7|7,0.41|0.64|0.43|0.54|6.0|7.0|8.0|8.0|6|9|7|7,3.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|-1.0|0.0|0.0
183,21,0.12|0.94|0.3|0.88|6.0|8.0|9.0|8.0|6|8|9|7,0.7|0.34|0.57|0.2|6.0|8.0|8.0|8.0|6|8|7|7,0.41|0.64|0.43|0.54|6.0|8.0|9.0|8.0|6|9|7|7,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
184,21,0.12|0.94|0.3|0.88|6.0|8.0|9.0|8.0|6|8|9|7,0.7|0.34|0.57|0.2|6.0|8.0|8.0|8.0|6|8|7|7,0.84|0.85|0.82|0.79|6.0|8.0|8.0|8.0|6|8|9|7,5.0,-0.43|-0.20999999999999996|-0.38999999999999996|-0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
185,21,0.12|0.94|0.3|0.88|6.0|8.0|9.0|8.0|6|8|9|7,0.7|0.34|0.57|0.2|6.0|8.0|8.0|8.0|6|8|7|7,0.41|0.64|0.43|0.54|6.0|8.0|9.0|8.0|6|8|9|7,6.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
186,21,0.12|0.94|0.3|0.88|6.0|8.0|9.0|8.0|6|8|9|7,0.7|0.34|0.57|0.2|6.0|8.0|8.0|8.0|6|8|7|7,0.41|0.64|0.43|0.54|6.0|7.0|9.0|8.0|6|8|7|7,7.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
187,21,0.12|0.94|0.3|0.88|6.0|8.0|9.0|8.0|6|8|9|7,0.7|0.34|0.57|0.2|6.0|8.0|8.0|8.0|6|8|7|7,0.41|0.64|0.43|0.54|6.0|7.0|8.0|8.0|6|8|9|7,8.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
188,21,0.12|0.94|0.3|0.88|6.0|8.0|9.0|8.0|6|8|9|7,0.7|0.34|0.57|0.2|6.0|8.0|8.0|8.0|6|8|7|7,0.41|0.64|0.43|0.54|6.0|7.0|8.0|8.0|6|7|9|7,9.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0
