,generation,mother,father,child,child_no,mutation
71,8,0.75|0.69|0.77|0.43|0.75|5|3|5|15|6|5|4|4|10|7,0.95|0.93|0.69|0.11|0.94|11|3|5|10|6|4|4|4|9|7,0.85|0.81|0.73|0.27|0.84|5|3|6|15|6|4|4|4|10|7,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
72,9,0.85|0.81|0.73|0.27|0.84|5|3|5|15|6|6|5|4|9|6,0.85|0.81|0.73|0.27|0.84|5|3|6|15|6|4|4|4|10|7,0.55|0.65|0.27|0.86|0.37|5|3|6|15|6|6|5|4|10|6,1.0,0.29999999999999993|0.16000000000000003|0.45999999999999996|-0.59|0.47|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
73,9,0.85|0.81|0.73|0.27|0.84|5|3|5|15|6|6|5|4|9|6,0.85|0.81|0.73|0.27|0.84|5|3|6|15|6|4|4|4|10|7,0.85|0.81|0.73|0.27|0.84|4|3|6|15|6|4|4|4|10|6,2.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
74,9,0.85|0.81|0.73|0.27|0.84|5|3|5|15|6|6|5|4|9|6,0.85|0.81|0.73|0.27|0.84|5|3|6|15|6|4|4|4|10|7,0.85|0.81|0.73|0.27|0.84|5|3|5|15|6|4|5|4|9|7,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
75,9,0.85|0.81|0.73|0.27|0.84|5|3|5|15|6|6|5|4|9|6,0.85|0.81|0.73|0.27|0.84|5|3|6|15|6|4|4|4|10|7,0.85|0.81|0.73|0.27|0.84|5|6|6|16|8|6|4|4|9|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|-3.0|-1.0|-1.0|-2.0|0.0|0.0|0.0|0.0|0.0
76,9,0.85|0.81|0.73|0.27|0.84|5|3|5|15|6|6|5|4|9|6,0.85|0.81|0.73|0.27|0.84|5|3|6|15|6|4|4|4|10|7,0.85|0.81|0.73|0.27|0.84|5|3|6|16|6|4|5|4|10|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
77,9,0.85|0.81|0.73|0.27|0.84|5|3|5|15|6|6|5|4|9|6,0.85|0.81|0.73|0.27|0.84|5|3|6|15|6|4|4|4|10|7,0.85|0.81|0.73|0.27|0.84|5|3|6|15|6|7|4|4|10|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0
78,9,0.85|0.81|0.73|0.27|0.84|5|3|5|15|6|6|5|4|9|6,0.85|0.81|0.73|0.27|0.84|5|3|6|15|6|4|4|4|10|7,0.85|0.81|0.73|0.27|0.84|5|3|5|14|6|4|4|3|9|7,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0
79,9,0.85|0.81|0.73|0.27|0.84|5|3|5|15|6|6|5|4|9|6,0.85|0.81|0.73|0.27|0.84|5|3|6|15|6|4|4|4|10|7,0.85|0.81|0.73|0.27|0.84|5|3|5|15|6|5|5|4|9|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
80,9,0.85|0.81|0.73|0.27|0.84|5|3|5|15|6|6|5|4|9|6,0.85|0.81|0.73|0.27|0.84|5|3|6|15|6|4|4|4|10|7,0.85|0.81|0.73|0.27|0.84|5|3|5|15|6|4|3|4|10|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
81,10,0.85|0.81|0.73|0.27|0.84|5.0|3.0|5.0|10.0|6.0|5|4|4|10|7,0.75|0.69|0.77|0.43|0.75|5|3|5|15|6|5|4|4|10|7,0.8|0.75|0.75|0.35|0.8|5.0|3.0|6.0|10.0|6.0|5|5|4|10|7,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
82,10,0.85|0.81|0.73|0.27|0.84|5.0|3.0|5.0|10.0|6.0|5|4|4|10|7,0.75|0.69|0.77|0.43|0.75|5|3|5|15|6|5|4|4|10|7,0.8|0.75|0.75|0.35|0.8|5.0|3.0|6.0|10.0|6.0|6|4|4|10|7,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0
83,10,0.85|0.81|0.73|0.27|0.84|5.0|3.0|5.0|10.0|6.0|5|4|4|10|7,0.75|0.69|0.77|0.43|0.75|5|3|5|15|6|5|4|4|10|7,0.8|0.75|0.75|0.35|0.8|5.0|3.0|5.0|9.0|6.0|5|4|4|10|7,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
84,10,0.85|0.81|0.73|0.27|0.84|5.0|3.0|5.0|10.0|6.0|5|4|4|10|7,0.75|0.69|0.77|0.43|0.75|5|3|5|15|6|5|4|4|10|7,0.8|0.75|0.75|0.35|0.8|5.0|3.0|5.0|15.0|6.0|4|4|4|10|7,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
85,10,0.85|0.81|0.73|0.27|0.84|5.0|3.0|5.0|10.0|6.0|5|4|4|10|7,0.75|0.69|0.77|0.43|0.75|5|3|5|15|6|5|4|4|10|7,0.8|0.75|0.75|0.35|0.8|5.0|3.0|5.0|15.0|6.0|4|4|4|10|7,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
86,10,0.85|0.81|0.73|0.27|0.84|5.0|3.0|5.0|10.0|6.0|5|4|4|10|7,0.75|0.69|0.77|0.43|0.75|5|3|5|15|6|5|4|4|10|7,0.8|0.75|0.75|0.35|0.8|8.0|3.0|5.0|10.0|7.0|5|4|4|10|7,6.0,0.0|0.0|0.0|0.0|0.0|-3.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
87,10,0.85|0.81|0.73|0.27|0.84|5.0|3.0|5.0|10.0|6.0|5|4|4|10|7,0.75|0.69|0.77|0.43|0.75|5|3|5|15|6|5|4|4|10|7,0.8|0.75|0.75|0.35|0.8|6.0|3.0|5.0|15.0|6.0|5|4|4|10|7,7.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
88,10,0.85|0.81|0.73|0.27|0.84|5.0|3.0|5.0|10.0|6.0|5|4|4|10|7,0.75|0.69|0.77|0.43|0.75|5|3|5|15|6|5|4|4|10|7,0.8|0.75|0.75|0.35|0.8|5.0|3.0|5.0|10.0|6.0|5|4|3|10|7,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
89,10,0.85|0.81|0.73|0.27|0.84|5.0|3.0|5.0|10.0|6.0|5|4|4|10|7,0.75|0.69|0.77|0.43|0.75|5|3|5|15|6|5|4|4|10|7,0.8|0.75|0.75|0.35|0.8|5.0|3.0|5.0|11.0|6.0|5|4|4|10|7,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
90,11,0.55|0.65|0.27|0.86|0.37|5|3|6|15|6|6|5|4|10|6,0.8|0.75|0.75|0.35|0.8|5.0|3.0|6.0|10.0|6.0|5|5|4|10|7,0.68|0.7|0.51|0.6|0.58|7.0|3.0|9.0|12.0|8.0|5|5|4|10|7,1.0,0.0|0.0|0.0|0.0|0.0|-2.0|0.0|-3.0|-2.0|-2.0|0.0|0.0|0.0|0.0|0.0
91,11,0.55|0.65|0.27|0.86|0.37|5|3|6|15|6|6|5|4|10|6,0.8|0.75|0.75|0.35|0.8|5.0|3.0|6.0|10.0|6.0|5|5|4|10|7,0.68|0.7|0.51|0.6|0.58|5.0|3.0|6.0|10.0|6.0|6|5|4|10|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
92,11,0.55|0.65|0.27|0.86|0.37|5|3|6|15|6|6|5|4|10|6,0.8|0.75|0.75|0.35|0.8|5.0|3.0|6.0|10.0|6.0|5|5|4|10|7,0.68|0.7|0.51|0.6|0.58|5|3|7|15|6|6|5|4|10|7,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
93,11,0.55|0.65|0.27|0.86|0.37|5|3|6|15|6|6|5|4|10|6,0.8|0.75|0.75|0.35|0.8|5.0|3.0|6.0|10.0|6.0|5|5|4|10|7,0.68|0.7|0.51|0.6|0.58|5.0|3.0|6.0|10.0|6.0|6|5|3|10|7,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
94,11,0.55|0.65|0.27|0.86|0.37|5|3|6|15|6|6|5|4|10|6,0.8|0.75|0.75|0.35|0.8|5.0|3.0|6.0|10.0|6.0|5|5|4|10|7,0.68|0.7|0.51|0.6|0.58|5.0|3.0|7.0|15.0|6.0|5|5|4|9|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
95,11,0.55|0.65|0.27|0.86|0.37|5|3|6|15|6|6|5|4|10|6,0.8|0.75|0.75|0.35|0.8|5.0|3.0|6.0|10.0|6.0|5|5|4|10|7,0.68|0.7|0.51|0.6|0.58|6.0|3.0|6.0|15.0|6.0|6|5|4|10|6,6.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
96,11,0.55|0.65|0.27|0.86|0.37|5|3|6|15|6|6|5|4|10|6,0.8|0.75|0.75|0.35|0.8|5.0|3.0|6.0|10.0|6.0|5|5|4|10|7,0.68|0.7|0.51|0.6|0.58|4.0|3.0|6.0|12.0|6.0|6|5|4|10|6,7.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0
97,11,0.55|0.65|0.27|0.86|0.37|5|3|6|15|6|6|5|4|10|6,0.8|0.75|0.75|0.35|0.8|5.0|3.0|6.0|10.0|6.0|5|5|4|10|7,0.68|0.7|0.51|0.6|0.58|4.0|3.0|6.0|15.0|6.0|6|5|4|10|7,8.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0
98,11,0.55|0.65|0.27|0.86|0.37|5|3|6|15|6|6|5|4|10|6,0.8|0.75|0.75|0.35|0.8|5.0|3.0|6.0|10.0|6.0|5|5|4|10|7,0.68|0.7|0.51|0.6|0.58|4.0|3.0|6.0|10.0|6.0|5|5|4|9|7,9.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
99,12,0.68|0.7|0.51|0.6|0.58|4.0|3.0|6.0|10.0|6.0|5|5|4|9|7,0.68|0.7|0.51|0.6|0.58|5|3|7|15|6|6|5|4|10|7,0.68|0.7|0.51|0.6|0.58|7.0|6.0|8.0|14.0|6.0|5|5|4|10|7,1.0,0.0|0.0|0.0|0.0|0.0|-3.0|-3.0|-2.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
100,12,0.68|0.7|0.51|0.6|0.58|4.0|3.0|6.0|10.0|6.0|5|5|4|9|7,0.68|0.7|0.51|0.6|0.58|5|3|7|15|6|6|5|4|10|7,0.68|0.7|0.51|0.6|0.58|4.0|3.0|7.0|10.0|6.0|6|6|4|10|7,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
101,12,0.68|0.7|0.51|0.6|0.58|4.0|3.0|6.0|10.0|6.0|5|5|4|9|7,0.68|0.7|0.51|0.6|0.58|5|3|7|15|6|6|5|4|10|7,0.68|0.7|0.51|0.6|0.58|4.0|3.0|7.0|10.0|6.0|6|5|3|9|7,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
102,12,0.68|0.7|0.51|0.6|0.58|4.0|3.0|6.0|10.0|6.0|5|5|4|9|7,0.68|0.7|0.51|0.6|0.58|5|3|7|15|6|6|5|4|10|7,0.68|0.7|0.51|0.6|0.58|5.0|4.0|7.0|10.0|6.0|5|5|4|9|7,4.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
103,12,0.68|0.7|0.51|0.6|0.58|4.0|3.0|6.0|10.0|6.0|5|5|4|9|7,0.68|0.7|0.51|0.6|0.58|5|3|7|15|6|6|5|4|10|7,0.37|0.98|0.66|0.01|0.38|4.0|3.0|7.0|10.0|6.0|5|5|4|10|7,5.0,0.31000000000000005|-0.28|-0.15000000000000002|0.59|0.19999999999999996|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
104,12,0.68|0.7|0.51|0.6|0.58|4.0|3.0|6.0|10.0|6.0|5|5|4|9|7,0.68|0.7|0.51|0.6|0.58|5|3|7|15|6|6|5|4|10|7,0.68|0.7|0.51|0.6|0.58|4.0|3.0|7.0|15.0|6.0|6|5|4|8|7,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
105,12,0.68|0.7|0.51|0.6|0.58|4.0|3.0|6.0|10.0|6.0|5|5|4|9|7,0.68|0.7|0.51|0.6|0.58|5|3|7|15|6|6|5|4|10|7,0.68|0.7|0.51|0.6|0.58|5.0|3.0|8.0|15.0|6.0|5|5|4|10|7,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
106,12,0.68|0.7|0.51|0.6|0.58|4.0|3.0|6.0|10.0|6.0|5|5|4|9|7,0.68|0.7|0.51|0.6|0.58|5|3|7|15|6|6|5|4|10|7,0.68|0.7|0.51|0.6|0.58|4.0|3.0|7.0|15.0|6.0|6|4|4|9|7,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
107,12,0.68|0.7|0.51|0.6|0.58|4.0|3.0|6.0|10.0|6.0|5|5|4|9|7,0.68|0.7|0.51|0.6|0.58|5|3|7|15|6|6|5|4|10|7,0.68|0.7|0.51|0.6|0.58|4.0|4.0|6.0|10.0|6.0|5|5|5|9|7,9.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
108,13,0.68|0.7|0.51|0.6|0.58|4.0|3.0|6.0|12.0|6.0|6|5|4|10|6,0.68|0.7|0.51|0.6|0.58|4.0|4.0|6.0|10.0|6.0|5|5|5|9|7,0.68|0.7|0.51|0.6|0.58|4.0|4.0|6.0|12.0|6.0|4|6|4|10|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|1.0|0.0|0.0
109,13,0.68|0.7|0.51|0.6|0.58|4.0|3.0|6.0|12.0|6.0|6|5|4|10|6,0.68|0.7|0.51|0.6|0.58|4.0|4.0|6.0|10.0|6.0|5|5|5|9|7,0.68|0.7|0.51|0.6|0.58|4.0|3.0|6.0|12.0|6.0|5|5|5|10|7,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
110,13,0.68|0.7|0.51|0.6|0.58|4.0|3.0|6.0|12.0|6.0|6|5|4|10|6,0.68|0.7|0.51|0.6|0.58|4.0|4.0|6.0|10.0|6.0|5|5|5|9|7,0.68|0.7|0.51|0.6|0.58|4.0|4.0|6.0|10.0|6.0|4|5|5|9|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
111,13,0.68|0.7|0.51|0.6|0.58|4.0|3.0|6.0|12.0|6.0|6|5|4|10|6,0.68|0.7|0.51|0.6|0.58|4.0|4.0|6.0|10.0|6.0|5|5|5|9|7,0.39|0.47|0.74|0.92|0.21|4.0|3.0|6.0|10.0|6.0|6|5|5|10|6,4.0,0.29000000000000004|0.22999999999999998|-0.22999999999999998|-0.32000000000000006|0.37|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
112,13,0.68|0.7|0.51|0.6|0.58|4.0|3.0|6.0|12.0|6.0|6|5|4|10|6,0.68|0.7|0.51|0.6|0.58|4.0|4.0|6.0|10.0|6.0|5|5|5|9|7,0.68|0.7|0.51|0.6|0.58|4.0|3.0|6.0|10.0|6.0|5|6|5|10|7,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
113,13,0.68|0.7|0.51|0.6|0.58|4.0|3.0|6.0|12.0|6.0|6|5|4|10|6,0.68|0.7|0.51|0.6|0.58|4.0|4.0|6.0|10.0|6.0|5|5|5|9|7,0.48|0.37|0.67|0.11|0.78|4.0|4.0|6.0|10.0|6.0|5|5|4|9|6,6.0,0.20000000000000007|0.32999999999999996|-0.16000000000000003|0.49|-0.20000000000000007|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
114,13,0.68|0.7|0.51|0.6|0.58|4.0|3.0|6.0|12.0|6.0|6|5|4|10|6,0.68|0.7|0.51|0.6|0.58|4.0|4.0|6.0|10.0|6.0|5|5|5|9|7,0.68|0.7|0.51|0.6|0.58|4.0|4.0|6.0|12.0|6.0|6|5|4|9|7,7.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0
115,13,0.68|0.7|0.51|0.6|0.58|4.0|3.0|6.0|12.0|6.0|6|5|4|10|6,0.68|0.7|0.51|0.6|0.58|4.0|4.0|6.0|10.0|6.0|5|5|5|9|7,0.68|0.7|0.51|0.6|0.58|4.0|4.0|6.0|12.0|6.0|5|4|4|10|8,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|-1.0
116,13,0.68|0.7|0.51|0.6|0.58|4.0|3.0|6.0|12.0|6.0|6|5|4|10|6,0.68|0.7|0.51|0.6|0.58|4.0|4.0|6.0|10.0|6.0|5|5|5|9|7,0.48|0.35|0.71|0.34|0.18|4.0|4.0|6.0|12.0|6.0|6|5|4|10|7,9.0,0.20000000000000007|0.35|-0.19999999999999996|0.25999999999999995|0.39999999999999997|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
117,14,0.39|0.47|0.74|0.92|0.21|4.0|3.0|6.0|10.0|6.0|6|5|5|10|6,0.68|0.7|0.51|0.6|0.58|4.0|3.0|6.0|12.0|6.0|6|5|4|10|6,0.54|0.58|0.62|0.76|0.39|7.0|6.0|6.0|13.0|7.0|6|5|5|10|6,1.0,0.0|0.0|0.0|0.0|0.0|-3.0|-3.0|0.0|-3.0|-1.0|0.0|0.0|0.0|0.0|0.0
118,14,0.39|0.47|0.74|0.92|0.21|4.0|3.0|6.0|10.0|6.0|6|5|5|10|6,0.68|0.7|0.51|0.6|0.58|4.0|3.0|6.0|12.0|6.0|6|5|4|10|6,0.54|0.58|0.62|0.76|0.39|4.0|3.0|6.0|10.0|6.0|6|4|4|10|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
119,14,0.39|0.47|0.74|0.92|0.21|4.0|3.0|6.0|10.0|6.0|6|5|5|10|6,0.68|0.7|0.51|0.6|0.58|4.0|3.0|6.0|12.0|6.0|6|5|4|10|6,0.19|0.34|0.72|0.05|0.53|4.0|3.0|6.0|10.0|6.0|6|5|4|10|6,3.0,0.35000000000000003|0.23999999999999994|-0.09999999999999998|0.71|-0.14|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
120,14,0.39|0.47|0.74|0.92|0.21|4.0|3.0|6.0|10.0|6.0|6|5|5|10|6,0.68|0.7|0.51|0.6|0.58|4.0|3.0|6.0|12.0|6.0|6|5|4|10|6,0.54|0.58|0.62|0.76|0.39|4.0|3.0|6.0|11.0|6.0|6|5|4|10|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
121,14,0.39|0.47|0.74|0.92|0.21|4.0|3.0|6.0|10.0|6.0|6|5|5|10|6,0.68|0.7|0.51|0.6|0.58|4.0|3.0|6.0|12.0|6.0|6|5|4|10|6,0.69|0.24|0.73|0.23|0.67|4.0|3.0|6.0|10.0|6.0|6|5|4|10|6,5.0,-0.1499999999999999|0.33999999999999997|-0.10999999999999999|0.53|-0.28|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
122,14,0.39|0.47|0.74|0.92|0.21|4.0|3.0|6.0|10.0|6.0|6|5|5|10|6,0.68|0.7|0.51|0.6|0.58|4.0|3.0|6.0|12.0|6.0|6|5|4|10|6,0.54|0.58|0.62|0.76|0.39|4.0|3.0|6.0|10.0|6.0|6|5|4|9|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
123,14,0.39|0.47|0.74|0.92|0.21|4.0|3.0|6.0|10.0|6.0|6|5|5|10|6,0.68|0.7|0.51|0.6|0.58|4.0|3.0|6.0|12.0|6.0|6|5|4|10|6,0.54|0.58|0.62|0.76|0.39|4.0|3.0|7.0|10.0|6.0|6|5|4|10|6,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
124,14,0.39|0.47|0.74|0.92|0.21|4.0|3.0|6.0|10.0|6.0|6|5|5|10|6,0.68|0.7|0.51|0.6|0.58|4.0|3.0|6.0|12.0|6.0|6|5|4|10|6,0.55|0.96|0.13|0.95|0.64|4.0|3.0|6.0|10.0|6.0|6|5|5|10|6,8.0,-0.010000000000000009|-0.38|0.49|-0.18999999999999995|-0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
125,14,0.39|0.47|0.74|0.92|0.21|4.0|3.0|6.0|10.0|6.0|6|5|5|10|6,0.68|0.7|0.51|0.6|0.58|4.0|3.0|6.0|12.0|6.0|6|5|4|10|6,0.54|0.58|0.62|0.76|0.39|4.0|3.0|6.0|12.0|6.0|6|5|4|10|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
126,15,0.55|0.96|0.13|0.95|0.64|4.0|3.0|6.0|10.0|6.0|6|5|5|10|6,0.68|0.7|0.51|0.6|0.58|4.0|3.0|6.0|15.0|6.0|6|5|4|10|7,0.62|0.83|0.32|0.77|0.61|4.0|3.0|6.0|10.0|6.0|7|5|3|10|7,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|1.0|0.0|-1.0
127,15,0.55|0.96|0.13|0.95|0.64|4.0|3.0|6.0|10.0|6.0|6|5|5|10|6,0.68|0.7|0.51|0.6|0.58|4.0|3.0|6.0|15.0|6.0|6|5|4|10|7,0.62|0.83|0.32|0.77|0.61|4.0|3.0|6.0|10.0|6.0|6|5|6|10|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
128,15,0.55|0.96|0.13|0.95|0.64|4.0|3.0|6.0|10.0|6.0|6|5|5|10|6,0.68|0.7|0.51|0.6|0.58|4.0|3.0|6.0|15.0|6.0|6|5|4|10|7,0.62|0.83|0.32|0.77|0.61|4.0|4.0|6.0|15.0|6.0|6|5|5|9|7,3.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
129,15,0.55|0.96|0.13|0.95|0.64|4.0|3.0|6.0|10.0|6.0|6|5|5|10|6,0.68|0.7|0.51|0.6|0.58|4.0|3.0|6.0|15.0|6.0|6|5|4|10|7,0.03|0.66|0.38|0.61|0.14|4.0|3.0|6.0|10.0|6.0|6|5|4|10|7,4.0,0.59|0.16999999999999993|-0.06|0.16000000000000003|0.47|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
130,15,0.55|0.96|0.13|0.95|0.64|4.0|3.0|6.0|10.0|6.0|6|5|5|10|6,0.68|0.7|0.51|0.6|0.58|4.0|3.0|6.0|15.0|6.0|6|5|4|10|7,0.62|0.83|0.32|0.77|0.61|5.0|3.0|8.0|12.0|8.0|6|5|4|10|7,5.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-2.0|-2.0|-2.0|0.0|0.0|0.0|0.0|0.0
131,15,0.55|0.96|0.13|0.95|0.64|4.0|3.0|6.0|10.0|6.0|6|5|5|10|6,0.68|0.7|0.51|0.6|0.58|4.0|3.0|6.0|15.0|6.0|6|5|4|10|7,0.64|0.95|0.3|0.4|0.67|4.0|3.0|6.0|10.0|6.0|6|5|4|10|7,6.0,-0.020000000000000018|-0.12|0.020000000000000018|0.37|-0.06000000000000005|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
132,15,0.55|0.96|0.13|0.95|0.64|4.0|3.0|6.0|10.0|6.0|6|5|5|10|6,0.68|0.7|0.51|0.6|0.58|4.0|3.0|6.0|15.0|6.0|6|5|4|10|7,0.62|0.83|0.32|0.77|0.61|4.0|3.0|6.0|15.0|6.0|7|5|5|10|6,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0
133,15,0.55|0.96|0.13|0.95|0.64|4.0|3.0|6.0|10.0|6.0|6|5|5|10|6,0.68|0.7|0.51|0.6|0.58|4.0|3.0|6.0|15.0|6.0|6|5|4|10|7,0.99|0.38|0.7|0.66|0.82|4.0|3.0|6.0|15.0|6.0|6|5|5|10|6,8.0,-0.37|0.44999999999999996|-0.37999999999999995|0.10999999999999999|-0.20999999999999996|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
134,15,0.55|0.96|0.13|0.95|0.64|4.0|3.0|6.0|10.0|6.0|6|5|5|10|6,0.68|0.7|0.51|0.6|0.58|4.0|3.0|6.0|15.0|6.0|6|5|4|10|7,0.62|0.83|0.32|0.77|0.61|4.0|3.0|6.0|15.0|6.0|7|5|5|10|7,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0
135,16,0.68|0.7|0.51|0.6|0.58|4.0|3.0|6.0|10.0|6.0|5|6|5|10|7,0.55|0.96|0.13|0.95|0.64|4.0|3.0|6.0|10.0|6.0|6|5|5|10|6,0.62|0.83|0.32|0.77|0.61|4.0|3.0|6.0|10.0|6.0|4|6|5|10|7,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
