,generation,mother,father,child,child_no,mutation
45,6,0.64|0.47|0.63|0.93|0.55|0.75|0.26|1.0|9|19|2|1|3|5|2|2|2|9|9|4|2|9|9|8,0.64|0.87|0.47|0.5|0.19|0.46|0.72|0.22|4|10|3|1|6|8|11|2|4|2|4|9|2|2|5|6,0.37|0.56|0.21|0.19|0.32|0.08|0.02|0.64|9|10|2|1|3|8|2|2|2|2|4|9|2|2|9|6,1.0,0.27|0.10999999999999999|0.3400000000000001|0.53|0.04999999999999999|0.52|0.47|-0.030000000000000027|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
46,6,0.64|0.47|0.63|0.93|0.55|0.75|0.26|1.0|9|19|2|1|3|5|2|2|2|9|9|4|2|9|9|8,0.64|0.87|0.47|0.5|0.19|0.46|0.72|0.22|4|10|3|1|6|8|11|2|4|2|4|9|2|2|5|6,0.64|0.67|0.55|0.72|0.37|0.6|0.49|0.61|9|19|3|1|4|8|2|2|2|2|9|3|2|2|9|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
47,6,0.64|0.47|0.63|0.93|0.55|0.75|0.26|1.0|9|19|2|1|3|5|2|2|2|9|9|4|2|9|9|8,0.64|0.87|0.47|0.5|0.19|0.46|0.72|0.22|4|10|3|1|6|8|11|2|4|2|4|9|2|2|5|6,0.64|0.67|0.55|0.72|0.37|0.6|0.49|0.61|4|19|2|1|6|5|2|2|4|8|4|9|2|9|9|8,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
48,6,0.64|0.47|0.63|0.93|0.55|0.75|0.26|1.0|9|19|2|1|3|5|2|2|2|9|9|4|2|9|9|8,0.64|0.87|0.47|0.5|0.19|0.46|0.72|0.22|4|10|3|1|6|8|11|2|4|2|4|9|2|2|5|6,0.64|0.67|0.55|0.72|0.37|0.6|0.49|0.61|8|18|6|1|3|6|10|4|2|2|4|9|2|2|9|8,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|-3.0|0.0|0.0|-1.0|1.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
49,6,0.64|0.47|0.63|0.93|0.55|0.75|0.26|1.0|9|19|2|1|3|5|2|2|2|9|9|4|2|9|9|8,0.64|0.87|0.47|0.5|0.19|0.46|0.72|0.22|4|10|3|1|6|8|11|2|4|2|4|9|2|2|5|6,0.88|0.43|0.05|0.77|0.83|0.64|0.09|0.52|4|10|2|1|3|5|2|2|4|2|9|9|2|9|5|8,5.0,-0.24|0.24000000000000005|0.5|-0.050000000000000044|-0.45999999999999996|-0.040000000000000036|0.4|0.08999999999999997|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
50,6,0.64|0.47|0.63|0.93|0.55|0.75|0.26|1.0|9|19|2|1|3|5|2|2|2|9|9|4|2|9|9|8,0.64|0.87|0.47|0.5|0.19|0.46|0.72|0.22|4|10|3|1|6|8|11|2|4|2|4|9|2|2|5|6,0.64|0.67|0.55|0.72|0.37|0.6|0.49|0.61|4|10|2|1|6|5|2|2|4|9|9|9|2|10|9|8,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
51,6,0.64|0.47|0.63|0.93|0.55|0.75|0.26|1.0|9|19|2|1|3|5|2|2|2|9|9|4|2|9|9|8,0.64|0.87|0.47|0.5|0.19|0.46|0.72|0.22|4|10|3|1|6|8|11|2|4|2|4|9|2|2|5|6,0.64|0.67|0.55|0.72|0.37|0.6|0.49|0.61|9|10|2|1|6|5|11|2|2|9|9|9|2|3|5|7,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-1.0
52,6,0.64|0.47|0.63|0.93|0.55|0.75|0.26|1.0|9|19|2|1|3|5|2|2|2|9|9|4|2|9|9|8,0.64|0.87|0.47|0.5|0.19|0.46|0.72|0.22|4|10|3|1|6|8|11|2|4|2|4|9|2|2|5|6,0.64|0.67|0.55|0.72|0.37|0.6|0.49|0.61|4|20|3|1|6|8|2|2|2|2|4|3|2|2|9|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
53,6,0.64|0.47|0.63|0.93|0.55|0.75|0.26|1.0|9|19|2|1|3|5|2|2|2|9|9|4|2|9|9|8,0.64|0.87|0.47|0.5|0.19|0.46|0.72|0.22|4|10|3|1|6|8|11|2|4|2|4|9|2|2|5|6,0.64|0.67|0.55|0.72|0.37|0.6|0.49|0.61|9|10|3|1|6|8|10|2|4|2|9|9|2|2|9|8,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
54,7,0.88|0.43|0.05|0.77|0.83|0.64|0.09|0.52|4|10|2|1|3|5|2|2|4|2|9|9|2|9|5|8,0.64|0.67|0.55|0.72|0.37|0.6|0.49|0.61|4|10|2|1|6|5|2|2|4|9|9|9|2|10|9|8,0.76|0.55|0.3|0.74|0.6|0.62|0.29|0.56|4|10|2|1|3|4|2|2|4|9|9|9|2|10|5|8,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
55,7,0.88|0.43|0.05|0.77|0.83|0.64|0.09|0.52|4|10|2|1|3|5|2|2|4|2|9|9|2|9|5|8,0.64|0.67|0.55|0.72|0.37|0.6|0.49|0.61|4|10|2|1|6|5|2|2|4|9|9|9|2|10|9|8,0.76|0.55|0.3|0.74|0.6|0.62|0.29|0.56|4|10|2|1|6|5|2|2|4|2|8|9|2|9|5|8,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
56,7,0.88|0.43|0.05|0.77|0.83|0.64|0.09|0.52|4|10|2|1|3|5|2|2|4|2|9|9|2|9|5|8,0.64|0.67|0.55|0.72|0.37|0.6|0.49|0.61|4|10|2|1|6|5|2|2|4|9|9|9|2|10|9|8,0.76|0.55|0.3|0.74|0.6|0.62|0.29|0.56|7|10|5|3|4|4|5|3|4|2|9|9|2|9|9|8,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-3.0|0.0|-3.0|-2.0|-1.0|1.0|-3.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
57,7,0.88|0.43|0.05|0.77|0.83|0.64|0.09|0.52|4|10|2|1|3|5|2|2|4|2|9|9|2|9|5|8,0.64|0.67|0.55|0.72|0.37|0.6|0.49|0.61|4|10|2|1|6|5|2|2|4|9|9|9|2|10|9|8,0.76|0.55|0.3|0.74|0.6|0.62|0.29|0.56|4|10|2|1|5|5|2|2|4|9|9|9|2|10|5|8,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
58,7,0.88|0.43|0.05|0.77|0.83|0.64|0.09|0.52|4|10|2|1|3|5|2|2|4|2|9|9|2|9|5|8,0.64|0.67|0.55|0.72|0.37|0.6|0.49|0.61|4|10|2|1|6|5|2|2|4|9|9|9|2|10|9|8,0.76|0.55|0.3|0.74|0.6|0.62|0.29|0.56|4|10|2|1|6|5|2|2|5|9|10|10|2|9|10|7,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-1.0|-1.0|0.0|0.0|-1.0|1.0
59,7,0.88|0.43|0.05|0.77|0.83|0.64|0.09|0.52|4|10|2|1|3|5|2|2|4|2|9|9|2|9|5|8,0.64|0.67|0.55|0.72|0.37|0.6|0.49|0.61|4|10|2|1|6|5|2|2|4|9|9|9|2|10|9|8,0.76|0.55|0.3|0.74|0.6|0.62|0.29|0.56|4|10|2|1|6|4|2|2|4|2|9|9|2|10|9|8,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
60,7,0.88|0.43|0.05|0.77|0.83|0.64|0.09|0.52|4|10|2|1|3|5|2|2|4|2|9|9|2|9|5|8,0.64|0.67|0.55|0.72|0.37|0.6|0.49|0.61|4|10|2|1|6|5|2|2|4|9|9|9|2|10|9|8,0.76|0.55|0.3|0.74|0.6|0.62|0.29|0.56|4.0|10.0|2.0|1.0|3.0|5.0|2.0|2.0|4|9|9|9|2|9|5|8,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
61,7,0.88|0.43|0.05|0.77|0.83|0.64|0.09|0.52|4|10|2|1|3|5|2|2|4|2|9|9|2|9|5|8,0.64|0.67|0.55|0.72|0.37|0.6|0.49|0.61|4|10|2|1|6|5|2|2|4|9|9|9|2|10|9|8,0.76|0.55|0.3|0.74|0.6|0.62|0.29|0.56|4|10|2|1|6|5|2|2|4|2|9|9|2|10|8|8,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
62,7,0.88|0.43|0.05|0.77|0.83|0.64|0.09|0.52|4|10|2|1|3|5|2|2|4|2|9|9|2|9|5|8,0.64|0.67|0.55|0.72|0.37|0.6|0.49|0.61|4|10|2|1|6|5|2|2|4|9|9|9|2|10|9|8,0.76|0.55|0.3|0.74|0.6|0.62|0.29|0.56|4|10|2|1|6|5|3|2|4|8|9|9|2|10|5|8,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
63,8,0.76|0.55|0.3|0.74|0.6|0.62|0.29|0.56|4.0|10.0|2.0|1.0|3.0|5.0|2.0|2.0|4|9|9|9|2|9|5|8,0.88|0.43|0.05|0.77|0.83|0.64|0.09|0.52|4|10|2|1|3|5|2|2|4|2|9|9|2|9|5|8,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4.0|10.0|2.0|1.0|3.0|5.0|3.0|2.0|4|2|9|8|2|9|5|8,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
64,8,0.76|0.55|0.3|0.74|0.6|0.62|0.29|0.56|4.0|10.0|2.0|1.0|3.0|5.0|2.0|2.0|4|9|9|9|2|9|5|8,0.88|0.43|0.05|0.77|0.83|0.64|0.09|0.52|4|10|2|1|3|5|2|2|4|2|9|9|2|9|5|8,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4.0|10.0|2.0|1.0|3.0|4.0|2.0|2.0|4|2|9|9|2|9|5|8,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
65,8,0.76|0.55|0.3|0.74|0.6|0.62|0.29|0.56|4.0|10.0|2.0|1.0|3.0|5.0|2.0|2.0|4|9|9|9|2|9|5|8,0.88|0.43|0.05|0.77|0.83|0.64|0.09|0.52|4|10|2|1|3|5|2|2|4|2|9|9|2|9|5|8,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|7.0|10.0|4.0|3.0|3.0|6.0|5.0|3.0|4|2|9|9|2|9|5|8,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-3.0|0.0|-2.0|-2.0|0.0|-1.0|-3.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
66,8,0.76|0.55|0.3|0.74|0.6|0.62|0.29|0.56|4.0|10.0|2.0|1.0|3.0|5.0|2.0|2.0|4|9|9|9|2|9|5|8,0.88|0.43|0.05|0.77|0.83|0.64|0.09|0.52|4|10|2|1|3|5|2|2|4|2|9|9|2|9|5|8,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4.0|10.0|2.0|2.0|3.0|5.0|2.0|2.0|3|2|9|9|2|9|5|8,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
67,8,0.76|0.55|0.3|0.74|0.6|0.62|0.29|0.56|4.0|10.0|2.0|1.0|3.0|5.0|2.0|2.0|4|9|9|9|2|9|5|8,0.88|0.43|0.05|0.77|0.83|0.64|0.09|0.52|4|10|2|1|3|5|2|2|4|2|9|9|2|9|5|8,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4.0|10.0|3.0|1.0|3.0|5.0|2.0|2.0|4|2|9|9|2|9|5|8,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
68,8,0.76|0.55|0.3|0.74|0.6|0.62|0.29|0.56|4.0|10.0|2.0|1.0|3.0|5.0|2.0|2.0|4|9|9|9|2|9|5|8,0.88|0.43|0.05|0.77|0.83|0.64|0.09|0.52|4|10|2|1|3|5|2|2|4|2|9|9|2|9|5|8,0.09|0.38|0.75|0.14|0.7|0.05|0.11|0.28|4.0|10.0|2.0|1.0|3.0|5.0|2.0|2.0|4|9|9|9|2|9|5|8,6.0,0.73|0.10999999999999999|-0.5700000000000001|0.62|0.020000000000000018|0.58|0.08|0.26|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
69,8,0.76|0.55|0.3|0.74|0.6|0.62|0.29|0.56|4.0|10.0|2.0|1.0|3.0|5.0|2.0|2.0|4|9|9|9|2|9|5|8,0.88|0.43|0.05|0.77|0.83|0.64|0.09|0.52|4|10|2|1|3|5|2|2|4|2|9|9|2|9|5|8,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4|10|2|1|3|5|2|2|5|10|10|8|2|8|5|7,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|-1.0|1.0|0.0|1.0|0.0|1.0
70,8,0.76|0.55|0.3|0.74|0.6|0.62|0.29|0.56|4.0|10.0|2.0|1.0|3.0|5.0|2.0|2.0|4|9|9|9|2|9|5|8,0.88|0.43|0.05|0.77|0.83|0.64|0.09|0.52|4|10|2|1|3|5|2|2|4|2|9|9|2|9|5|8,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|5.0|10.0|2.0|1.0|3.0|5.0|2.0|2.0|4|9|9|9|2|9|5|8,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
71,8,0.76|0.55|0.3|0.74|0.6|0.62|0.29|0.56|4.0|10.0|2.0|1.0|3.0|5.0|2.0|2.0|4|9|9|9|2|9|5|8,0.88|0.43|0.05|0.77|0.83|0.64|0.09|0.52|4|10|2|1|3|5|2|2|4|2|9|9|2|9|5|8,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4.0|10.0|2.0|1.0|4.0|5.0|2.0|2.0|4|9|9|9|2|10|5|8,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
72,9,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4.0|10.0|2.0|2.0|3.0|5.0|2.0|2.0|3|2|9|9|2|9|5|8,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4|10|2|1|3|5|2|2|5|10|10|8|2|8|5|7,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4.0|10.0|2.0|1.0|3.0|4.0|2.0|2.0|5|10|10|8|2|9|5|7,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
73,9,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4.0|10.0|2.0|2.0|3.0|5.0|2.0|2.0|3|2|9|9|2|9|5|8,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4|10|2|1|3|5|2|2|5|10|10|8|2|8|5|7,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4.0|10.0|2.0|1.0|3.0|5.0|2.0|2.0|3|2|9|9|2|8|5|8,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
74,9,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4.0|10.0|2.0|2.0|3.0|5.0|2.0|2.0|3|2|9|9|2|9|5|8,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4|10|2|1|3|5|2|2|5|10|10|8|2|8|5|7,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4.0|9.0|2.0|1.0|3.0|5.0|2.0|2.0|5|10|9|7|2|9|5|7,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
75,9,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4.0|10.0|2.0|2.0|3.0|5.0|2.0|2.0|3|2|9|9|2|9|5|8,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4|10|2|1|3|5|2|2|5|10|10|8|2|8|5|7,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4.0|9.0|2.0|2.0|3.0|5.0|2.0|2.0|5|10|9|9|2|9|5|8,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
76,9,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4.0|10.0|2.0|2.0|3.0|5.0|2.0|2.0|3|2|9|9|2|9|5|8,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4|10|2|1|3|5|2|2|5|10|10|8|2|8|5|7,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4.0|10.0|3.0|2.0|3.0|5.0|2.0|2.0|3|2|9|8|2|9|5|8,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
77,9,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4.0|10.0|2.0|2.0|3.0|5.0|2.0|2.0|3|2|9|9|2|9|5|8,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4|10|2|1|3|5|2|2|5|10|10|8|2|8|5|7,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4.0|10.0|2.0|2.0|3.0|5.0|2.0|2.0|3|3|9|8|2|8|5|8,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
78,9,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4.0|10.0|2.0|2.0|3.0|5.0|2.0|2.0|3|2|9|9|2|9|5|8,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4|10|2|1|3|5|2|2|5|10|10|8|2|8|5|7,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4.0|10.0|3.0|2.0|3.0|5.0|2.0|2.0|5|2|9|8|2|9|5|7,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
79,9,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4.0|10.0|2.0|2.0|3.0|5.0|2.0|2.0|3|2|9|9|2|9|5|8,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4|10|2|1|3|5|2|2|5|10|10|8|2|8|5|7,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4.0|9.0|2.0|2.0|3.0|5.0|2.0|2.0|3|10|9|9|2|8|5|8,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
80,9,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4.0|10.0|2.0|2.0|3.0|5.0|2.0|2.0|3|2|9|9|2|9|5|8,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4|10|2|1|3|5|2|2|5|10|10|8|2|8|5|7,0.82|0.29|0.05|0.55|0.45|0.19|0.41|0.19|4.0|10.0|2.0|1.0|3.0|5.0|2.0|2.0|3|10|10|8|2|8|5|7,9.0,0.0|0.2|0.13|0.20999999999999996|0.26999999999999996|0.44|-0.21999999999999997|0.35000000000000003|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
81,10,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4.0|10.0|2.0|1.0|3.0|4.0|2.0|2.0|5|10|10|8|2|9|5|7,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4.0|10.0|2.0|2.0|3.0|5.0|2.0|2.0|3|2|9|9|2|9|5|8,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4.0|10.0|2.0|2.0|3.0|5.0|2.0|2.0|4|9|10|8|3|10|5|8,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|-1.0|-1.0|0.0|0.0
82,10,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4.0|10.0|2.0|1.0|3.0|4.0|2.0|2.0|5|10|10|8|2|9|5|7,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4.0|10.0|2.0|2.0|3.0|5.0|2.0|2.0|3|2|9|9|2|9|5|8,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4.0|10.0|2.0|2.0|3.0|5.0|2.0|2.0|3|2|9|9|2|9|5|7,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
83,10,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4.0|10.0|2.0|1.0|3.0|4.0|2.0|2.0|5|10|10|8|2|9|5|7,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4.0|10.0|2.0|2.0|3.0|5.0|2.0|2.0|3|2|9|9|2|9|5|8,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4.0|10.0|2.0|1.0|3.0|5.0|2.0|2.0|6|2|10|7|3|8|5|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|1.0|-1.0|1.0|0.0|1.0
84,10,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4.0|10.0|2.0|1.0|3.0|4.0|2.0|2.0|5|10|10|8|2|9|5|7,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4.0|10.0|2.0|2.0|3.0|5.0|2.0|2.0|3|2|9|9|2|9|5|8,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|5.0|9.0|3.0|1.0|6.0|3.0|2.0|3.0|5|2|10|8|2|9|5|7,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0|-1.0|0.0|-3.0|1.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
85,10,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4.0|10.0|2.0|1.0|3.0|4.0|2.0|2.0|5|10|10|8|2|9|5|7,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4.0|10.0|2.0|2.0|3.0|5.0|2.0|2.0|3|2|9|9|2|9|5|8,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4.0|10.0|2.0|2.0|3.0|5.0|2.0|2.0|6|2|10|8|2|10|4|7,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-1.0|0.0|0.0|-1.0|1.0|1.0
86,10,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4.0|10.0|2.0|1.0|3.0|4.0|2.0|2.0|5|10|10|8|2|9|5|7,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4.0|10.0|2.0|2.0|3.0|5.0|2.0|2.0|3|2|9|9|2|9|5|8,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4.0|11.0|2.0|1.0|3.0|4.0|2.0|2.0|5|10|10|9|2|9|5|7,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
87,10,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4.0|10.0|2.0|1.0|3.0|4.0|2.0|2.0|5|10|10|8|2|9|5|7,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4.0|10.0|2.0|2.0|3.0|5.0|2.0|2.0|3|2|9|9|2|9|5|8,0.82|0.49|0.18|0.76|0.72|0.63|0.19|0.54|4.0|10.0|2.0|1.0|3.0|4.0|2.0|2.0|3|2|10|9|2|9|5|7,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
