,generation,mother,father,child,child_no,mutation
398,48,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.5|0.71|0.4|0.36|5.0|7.0|8.0|3.0|10|3|9|10,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
399,48,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.5|0.71|0.4|0.36|4.0|7.0|8.0|3.0|10|3|10|10,4.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
400,48,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.5|0.71|0.4|0.36|5.0|7.0|8.0|3.0|10|3|10|10,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
401,48,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.5|0.71|0.4|0.36|5.0|7.0|7.0|3.0|10|3|9|10,6.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0
402,48,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.72|0.23|0.44|0.05|5.0|7.0|8.0|3.0|10|3|10|10,7.0,-0.21999999999999997|0.48|-0.03999999999999998|0.31|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
403,48,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.5|0.71|0.4|0.36|5.0|7.0|8.0|3.0|9|3|10|10,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
404,48,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.5|0.71|0.4|0.36|5.0|8.0|10.0|4.0|10|3|10|10,9.0,0.0|0.0|0.0|0.0|0.0|-1.0|-2.0|-1.0|0.0|0.0|0.0|0.0
405,49,0.66|0.7|0.53|0.5|5.0|7.0|8.0|3.0|10|3|10|10,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.31|0.4|0.73|0.2|5.0|7.0|8.0|3.0|10|3|10|10,1.0,0.25999999999999995|0.27|-0.3|0.20999999999999996|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
406,49,0.66|0.7|0.53|0.5|5.0|7.0|8.0|3.0|10|3|10|10,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.57|0.67|0.43|0.41|5.0|7.0|9.0|3.0|10|3|10|10,2.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
407,49,0.66|0.7|0.53|0.5|5.0|7.0|8.0|3.0|10|3|10|10,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.57|0.67|0.43|0.41|5.0|7.0|7.0|3.0|10|3|10|10,3.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
408,49,0.66|0.7|0.53|0.5|5.0|7.0|8.0|3.0|10|3|10|10,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.15|0.23|0.23|0.04|5.0|7.0|8.0|3.0|10|3|10|10,4.0,0.41999999999999993|0.44000000000000006|0.19999999999999998|0.37|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
409,49,0.66|0.7|0.53|0.5|5.0|7.0|8.0|3.0|10|3|10|10,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.57|0.67|0.43|0.41|4.0|7.0|8.0|3.0|10|3|10|10,5.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
410,49,0.66|0.7|0.53|0.5|5.0|7.0|8.0|3.0|10|3|10|10,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.57|0.67|0.43|0.41|5.0|7.0|9.0|3.0|10|3|10|10,6.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
411,49,0.66|0.7|0.53|0.5|5.0|7.0|8.0|3.0|10|3|10|10,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.94|0.59|0.12|0.72|5.0|7.0|8.0|3.0|10|3|10|10,7.0,-0.37|0.08000000000000007|0.31|-0.31|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
412,49,0.66|0.7|0.53|0.5|5.0|7.0|8.0|3.0|10|3|10|10,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.35|0.26|0.58|0.44|5.0|7.0|8.0|3.0|10|3|10|10,8.0,0.21999999999999997|0.41000000000000003|-0.14999999999999997|-0.030000000000000027|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
413,49,0.66|0.7|0.53|0.5|5.0|7.0|8.0|3.0|10|3|10|10,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,0.47|0.36|0.46|0.44|5.0|7.0|8.0|3.0|10|3|10|10,9.0,0.09999999999999998|0.31000000000000005|-0.030000000000000027|-0.030000000000000027|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
414,50,0.66|0.7|0.53|0.5|5.0|7.0|8.0|3.0|10|3|10|10,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.58|0.74|0.5|0.45|4.0|7.0|8.0|3.0|10|3|10|10,1.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
415,50,0.66|0.7|0.53|0.5|5.0|7.0|8.0|3.0|10|3|10|10,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.58|0.74|0.5|0.45|6.0|7.0|7.0|5.0|10|3|10|10,2.0,0.0|0.0|0.0|0.0|-1.0|0.0|1.0|-2.0|0.0|0.0|0.0|0.0
416,50,0.66|0.7|0.53|0.5|5.0|7.0|8.0|3.0|10|3|10|10,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.58|0.74|0.5|0.45|5.0|7.0|8.0|3.0|9|3|10|10,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
417,50,0.66|0.7|0.53|0.5|5.0|7.0|8.0|3.0|10|3|10|10,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.39|0.22|0.03|0.46|5.0|7.0|8.0|3.0|10|3|10|10,4.0,0.18999999999999995|0.52|0.47|-0.010000000000000009|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
418,50,0.66|0.7|0.53|0.5|5.0|7.0|8.0|3.0|10|3|10|10,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.58|0.74|0.5|0.45|5.0|7.0|8.0|3.0|10|3|10|10,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
419,50,0.66|0.7|0.53|0.5|5.0|7.0|8.0|3.0|10|3|10|10,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.35|0.67|0.34|0.65|5.0|7.0|8.0|3.0|10|3|10|10,6.0,0.22999999999999998|0.06999999999999995|0.15999999999999998|-0.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
420,50,0.66|0.7|0.53|0.5|5.0|7.0|8.0|3.0|10|3|10|10,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.58|0.74|0.5|0.45|5.0|7.0|8.0|3.0|10|3|10|10,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
421,50,0.66|0.7|0.53|0.5|5.0|7.0|8.0|3.0|10|3|10|10,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.58|0.74|0.5|0.45|5.0|8.0|8.0|3.0|10|3|10|10,8.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
422,50,0.66|0.7|0.53|0.5|5.0|7.0|8.0|3.0|10|3|10|10,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.87|0.02|0.23|0.32|5.0|7.0|8.0|3.0|10|3|10|10,9.0,-0.29000000000000004|0.72|0.27|0.13|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
