,generation,mother,father,child,child_no,mutation
215,30,0.44|0.86|0.56|0.38|0.35|0.75|13.0|16.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.36|0.84|0.96|0.92|0.0|0.65|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.4|0.85|0.76|0.65|0.18|0.7|14.0|16.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,9.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
216,31,0.4|0.89|0.56|0.39|0.26|0.8|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.44|0.86|0.56|0.38|0.35|0.75|13.0|16.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.42|0.88|0.56|0.38|0.3|0.78|13.0|14.0|23.0|8.0|14.0|11.0|5|7|7|2|3|2,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-3.0|-1.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
217,31,0.4|0.89|0.56|0.39|0.26|0.8|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.44|0.86|0.56|0.38|0.35|0.75|13.0|16.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.42|0.88|0.56|0.38|0.3|0.78|13.0|16.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
218,31,0.4|0.89|0.56|0.39|0.26|0.8|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.44|0.86|0.56|0.38|0.35|0.75|13.0|16.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.42|0.88|0.56|0.38|0.3|0.78|13.0|15.0|20.0|7.0|12.0|11.0|5|6|7|2|3|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
219,31,0.4|0.89|0.56|0.39|0.26|0.8|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.44|0.86|0.56|0.38|0.35|0.75|13.0|16.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.42|0.88|0.56|0.38|0.3|0.78|13.0|16.0|20.0|7.0|13.0|11.0|5|7|7|2|2|2,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
220,31,0.4|0.89|0.56|0.39|0.26|0.8|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.44|0.86|0.56|0.38|0.35|0.75|13.0|16.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.42|0.88|0.56|0.38|0.3|0.78|13.0|15.0|20.0|7.0|13.0|11.0|5|8|7|2|3|2,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0
221,31,0.4|0.89|0.56|0.39|0.26|0.8|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.44|0.86|0.56|0.38|0.35|0.75|13.0|16.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.42|0.88|0.56|0.38|0.3|0.78|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|4|2,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
222,31,0.4|0.89|0.56|0.39|0.26|0.8|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.44|0.86|0.56|0.38|0.35|0.75|13.0|16.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.42|0.88|0.56|0.38|0.3|0.78|13.0|16.0|20.0|7.0|13.0|11.0|5|7|7|2|2|2,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
223,31,0.4|0.89|0.56|0.39|0.26|0.8|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.44|0.86|0.56|0.38|0.35|0.75|13.0|16.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.42|0.88|0.56|0.38|0.3|0.78|13.0|14.0|20.0|7.0|13.0|11.0|5|7|6|2|3|2,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
224,31,0.4|0.89|0.56|0.39|0.26|0.8|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.44|0.86|0.56|0.38|0.35|0.75|13.0|16.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.42|0.88|0.56|0.38|0.3|0.78|13.0|15.0|20.0|7.0|13.0|11.0|5|6|7|2|3|2,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
225,32,0.83|0.99|0.31|0.25|0.88|0.1|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.44|0.86|0.56|0.38|0.35|0.75|13.0|16.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.64|0.92|0.44|0.32|0.62|0.42|13.0|16.0|20.0|7.0|13.0|11.0|5|6|7|2|3|2,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
226,32,0.83|0.99|0.31|0.25|0.88|0.1|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.44|0.86|0.56|0.38|0.35|0.75|13.0|16.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.64|0.92|0.44|0.32|0.62|0.42|13.0|16.0|20.0|7.0|12.0|11.0|5|7|6|2|3|2,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
227,32,0.83|0.99|0.31|0.25|0.88|0.1|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.44|0.86|0.56|0.38|0.35|0.75|13.0|16.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.64|0.92|0.44|0.32|0.62|0.42|13.0|14.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
228,32,0.83|0.99|0.31|0.25|0.88|0.1|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.44|0.86|0.56|0.38|0.35|0.75|13.0|16.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.98|0.91|0.55|0.06|0.35|0.49|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,4.0,-0.33999999999999997|0.010000000000000009|-0.11000000000000004|0.26|0.27|-0.07|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
229,32,0.83|0.99|0.31|0.25|0.88|0.1|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.44|0.86|0.56|0.38|0.35|0.75|13.0|16.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.64|0.92|0.44|0.32|0.62|0.42|13.0|14.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
230,32,0.83|0.99|0.31|0.25|0.88|0.1|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.44|0.86|0.56|0.38|0.35|0.75|13.0|16.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.64|0.92|0.44|0.32|0.62|0.42|13.0|16.0|20.0|7.0|13.0|11.0|4|8|6|2|3|2,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|1.0|0.0|0.0|0.0
231,32,0.83|0.99|0.31|0.25|0.88|0.1|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.44|0.86|0.56|0.38|0.35|0.75|13.0|16.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.62|0.01|0.68|0.38|0.78|0.08|13.0|16.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,7.0,0.020000000000000018|0.91|-0.24000000000000005|-0.06|-0.16000000000000003|0.33999999999999997|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
232,32,0.83|0.99|0.31|0.25|0.88|0.1|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.44|0.86|0.56|0.38|0.35|0.75|13.0|16.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.64|0.92|0.44|0.32|0.62|0.42|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|2|2,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
233,32,0.83|0.99|0.31|0.25|0.88|0.1|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.44|0.86|0.56|0.38|0.35|0.75|13.0|16.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.64|0.92|0.44|0.32|0.62|0.42|13.0|16.0|20.0|7.0|12.0|11.0|5|7|7|2|3|2,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
234,33,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.83|0.99|0.31|0.25|0.88|0.1|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.76|0.8|0.52|0.14|0.37|0.81|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,1.0,-0.12|0.12|-0.08000000000000002|0.18|0.25|-0.39000000000000007|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
235,33,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.83|0.99|0.31|0.25|0.88|0.1|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.64|0.92|0.44|0.32|0.62|0.42|13.0|15.0|20.0|7.0|13.0|11.0|6|7|6|3|2|2,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|1.0|-1.0|1.0|0.0
236,33,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.83|0.99|0.31|0.25|0.88|0.1|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.64|0.92|0.44|0.32|0.62|0.42|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|4|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
237,33,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.83|0.99|0.31|0.25|0.88|0.1|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.64|0.92|0.44|0.32|0.62|0.42|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|4|2,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
238,33,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.83|0.99|0.31|0.25|0.88|0.1|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.64|0.92|0.44|0.32|0.62|0.42|12.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,5.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
239,33,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.83|0.99|0.31|0.25|0.88|0.1|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.64|0.92|0.44|0.32|0.62|0.42|13.0|15.0|18.0|7.0|13.0|11.0|5|7|7|2|2|2,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
240,33,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.83|0.99|0.31|0.25|0.88|0.1|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.64|0.92|0.44|0.32|0.62|0.42|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|2|2,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
241,33,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.83|0.99|0.31|0.25|0.88|0.1|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.64|0.92|0.44|0.32|0.62|0.42|14.0|14.0|20.0|7.0|15.0|13.0|5|7|7|2|3|2,8.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0|-1.0|0.0|-2.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0
242,33,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,0.83|0.99|0.31|0.25|0.88|0.1|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.64|0.92|0.44|0.32|0.62|0.42|14.0|15.0|20.0|7.0|13.0|11.0|5|8|7|2|3|2,9.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0
243,34,0.4|0.89|0.56|0.39|0.26|0.8|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.76|0.8|0.52|0.14|0.37|0.81|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.6|0.49|0.17|0.16|0.66|0.23|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,1.0,-0.020000000000000018|0.35|0.37|0.1|-0.34|0.5700000000000001|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
244,34,0.4|0.89|0.56|0.39|0.26|0.8|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.76|0.8|0.52|0.14|0.37|0.81|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.58|0.84|0.54|0.26|0.32|0.8|13.0|14.0|20.0|8.0|12.0|12.0|5|7|7|2|3|2,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|-1.0|1.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
245,34,0.4|0.89|0.56|0.39|0.26|0.8|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.76|0.8|0.52|0.14|0.37|0.81|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.58|0.84|0.54|0.26|0.32|0.8|12.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
246,34,0.4|0.89|0.56|0.39|0.26|0.8|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.76|0.8|0.52|0.14|0.37|0.81|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.58|0.84|0.54|0.26|0.32|0.8|13.0|15.0|20.0|7.0|12.0|11.0|5|8|7|2|3|2,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0
247,34,0.4|0.89|0.56|0.39|0.26|0.8|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.76|0.8|0.52|0.14|0.37|0.81|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.58|0.84|0.54|0.26|0.32|0.8|13.0|15.0|20.0|7.0|13.0|11.0|5|6|7|2|3|2,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
248,34,0.4|0.89|0.56|0.39|0.26|0.8|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.76|0.8|0.52|0.14|0.37|0.81|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.58|0.84|0.54|0.26|0.32|0.8|13.0|15.0|20.0|7.0|13.0|11.0|5|8|6|2|3|2,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0|0.0|0.0|0.0
249,34,0.4|0.89|0.56|0.39|0.26|0.8|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.76|0.8|0.52|0.14|0.37|0.81|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.58|0.84|0.54|0.26|0.32|0.8|13.0|15.0|20.0|8.0|13.0|11.0|5|7|7|2|3|2,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
250,34,0.4|0.89|0.56|0.39|0.26|0.8|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.76|0.8|0.52|0.14|0.37|0.81|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.58|0.84|0.54|0.26|0.32|0.8|13.0|14.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
251,34,0.4|0.89|0.56|0.39|0.26|0.8|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.76|0.8|0.52|0.14|0.37|0.81|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.71|0.44|0.44|0.83|0.87|0.63|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,9.0,-0.13|0.39999999999999997|0.10000000000000003|-0.57|-0.55|0.17000000000000004|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
252,35,0.23|0.81|0.88|0.88|0.15|0.65|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.83|0.99|0.31|0.25|0.88|0.1|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.53|0.9|0.6|0.56|0.52|0.38|14.0|15.0|20.0|7.0|13.0|11.0|5|8|7|2|3|2,1.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0
253,35,0.23|0.81|0.88|0.88|0.15|0.65|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.83|0.99|0.31|0.25|0.88|0.1|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.53|0.9|0.6|0.56|0.52|0.38|13.0|15.0|20.0|7.0|13.0|11.0|5|8|7|2|3|2,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0
254,35,0.23|0.81|0.88|0.88|0.15|0.65|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.83|0.99|0.31|0.25|0.88|0.1|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.25|0.87|0.44|0.81|0.37|0.68|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,3.0,0.28|0.030000000000000027|0.15999999999999998|-0.25|0.15000000000000002|-0.30000000000000004|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
255,35,0.23|0.81|0.88|0.88|0.15|0.65|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.83|0.99|0.31|0.25|0.88|0.1|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.53|0.9|0.6|0.56|0.52|0.38|13.0|15.0|20.0|7.0|13.0|11.0|5|8|6|2|2|2,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0|0.0|1.0|0.0
256,35,0.23|0.81|0.88|0.88|0.15|0.65|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.83|0.99|0.31|0.25|0.88|0.1|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.53|0.9|0.6|0.56|0.52|0.38|13.0|15.0|20.0|7.0|13.0|11.0|6|7|7|2|3|2,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
257,35,0.23|0.81|0.88|0.88|0.15|0.65|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.83|0.99|0.31|0.25|0.88|0.1|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.53|0.9|0.6|0.56|0.52|0.38|13.0|15.0|20.0|7.0|13.0|11.0|5|8|7|2|3|2,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0
258,35,0.23|0.81|0.88|0.88|0.15|0.65|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.83|0.99|0.31|0.25|0.88|0.1|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.76|0.92|0.21|0.54|0.62|0.47|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,7.0,-0.22999999999999998|-0.020000000000000018|0.39|0.020000000000000018|-0.09999999999999998|-0.08999999999999997|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
259,35,0.23|0.81|0.88|0.88|0.15|0.65|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.83|0.99|0.31|0.25|0.88|0.1|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.53|0.9|0.6|0.56|0.52|0.38|13.0|15.0|20.0|7.0|12.0|11.0|5|7|7|3|3|2,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
260,35,0.23|0.81|0.88|0.88|0.15|0.65|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.83|0.99|0.31|0.25|0.88|0.1|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.53|0.9|0.6|0.56|0.52|0.38|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
261,36,0.83|0.99|0.31|0.25|0.88|0.1|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.98|0.91|0.55|0.06|0.35|0.49|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.9|0.95|0.43|0.16|0.62|0.3|15.0|16.0|20.0|7.0|13.0|13.0|5|7|7|2|3|2,1.0,0.0|0.0|0.0|0.0|0.0|0.0|-2.0|-1.0|0.0|0.0|0.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0
262,36,0.83|0.99|0.31|0.25|0.88|0.1|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.98|0.91|0.55|0.06|0.35|0.49|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.9|0.95|0.43|0.16|0.62|0.3|13.0|15.0|20.0|7.0|13.0|11.0|4|8|8|3|3|2,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|-1.0|-1.0|0.0|0.0
263,36,0.83|0.99|0.31|0.25|0.88|0.1|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.98|0.91|0.55|0.06|0.35|0.49|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.9|0.95|0.43|0.16|0.62|0.3|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
264,36,0.83|0.99|0.31|0.25|0.88|0.1|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.98|0.91|0.55|0.06|0.35|0.49|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.17|0.12|0.58|0.57|0.42|0.42|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,4.0,0.73|0.83|-0.14999999999999997|-0.4099999999999999|0.2|-0.12|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
265,36,0.83|0.99|0.31|0.25|0.88|0.1|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.98|0.91|0.55|0.06|0.35|0.49|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.06|0.65|0.99|0.4|0.76|0.84|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,5.0,0.8400000000000001|0.29999999999999993|-0.56|-0.24000000000000002|-0.14|-0.54|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
266,36,0.83|0.99|0.31|0.25|0.88|0.1|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.98|0.91|0.55|0.06|0.35|0.49|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.9|0.95|0.43|0.16|0.62|0.3|13.0|15.0|20.0|7.0|13.0|11.0|5|8|8|2|3|3,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|0.0|0.0|-1.0
