,generation,mother,father,child,child_no,mutation
424,49,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.56|0.53|0.32|0.7|17.0|11.0|14.0|11.0|2|5|5|5,2.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
425,49,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.56|0.53|0.32|0.7|17.0|13.0|14.0|11.0|2|5|4|5,3.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|1.0|0.0
426,49,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.56|0.53|0.32|0.7|17.0|11.0|14.0|11.0|2|5|5|5,4.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
427,49,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.8|0.7|0.59|0.46|17.0|12.0|14.0|11.0|2|5|5|5,5.0,-0.24|-0.16999999999999993|-0.26999999999999996|0.23999999999999994|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
428,49,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,1.0|0.51|0.96|0.75|17.0|12.0|14.0|11.0|2|5|5|5,6.0,-0.43999999999999995|0.020000000000000018|-0.6399999999999999|-0.050000000000000044|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
429,49,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.56|0.53|0.32|0.7|18.0|12.0|14.0|11.0|2|6|5|5,7.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
430,49,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.56|0.53|0.32|0.7|17.0|14.0|14.0|14.0|2|5|5|5,8.0,0.0|0.0|0.0|0.0|0.0|-2.0|0.0|-3.0|0.0|0.0|0.0|0.0
431,49,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.56|0.53|0.32|0.7|17.0|12.0|14.0|11.0|3|4|4|4,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0|1.0|1.0
432,50,0.26|0.28|0.41|0.78|17.0|12.0|14.0|11.0|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.47|0.07|0.79|0.96|17.0|12.0|14.0|11.0|2|5|5|5,1.0,-0.14999999999999997|0.25|-0.39|-0.19999999999999996|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
433,50,0.26|0.28|0.41|0.78|17.0|12.0|14.0|11.0|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.32|0.32|0.4|0.76|17.0|12.0|14.0|11.0|2|4|5|5,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
434,50,0.26|0.28|0.41|0.78|17.0|12.0|14.0|11.0|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.32|0.32|0.4|0.76|17.0|12.0|14.0|11.0|2|5|4|5,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
435,50,0.26|0.28|0.41|0.78|17.0|12.0|14.0|11.0|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.41|0.62|0.69|0.29|17.0|12.0|14.0|11.0|2|5|5|5,4.0,-0.08999999999999997|-0.3|-0.2899999999999999|0.47000000000000003|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
436,50,0.26|0.28|0.41|0.78|17.0|12.0|14.0|11.0|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.5|0.81|0.56|0.37|17.0|12.0|14.0|11.0|2|5|5|5,5.0,-0.18|-0.49000000000000005|-0.16000000000000003|0.39|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
437,50,0.26|0.28|0.41|0.78|17.0|12.0|14.0|11.0|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.86|0.01|0.97|0.43|17.0|12.0|14.0|11.0|2|5|5|5,6.0,-0.54|0.31|-0.57|0.33|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
438,50,0.26|0.28|0.41|0.78|17.0|12.0|14.0|11.0|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.32|0.32|0.4|0.76|17.0|12.0|14.0|11.0|2|5|5|5,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
439,50,0.26|0.28|0.41|0.78|17.0|12.0|14.0|11.0|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.32|0.32|0.4|0.76|17.0|12.0|14.0|11.0|2|5|6|5,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
440,50,0.26|0.28|0.41|0.78|17.0|12.0|14.0|11.0|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.48|0.93|0.55|0.94|17.0|12.0|14.0|11.0|2|5|5|5,9.0,-0.15999999999999998|-0.6100000000000001|-0.15000000000000002|-0.17999999999999994|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
